string[64]	string[64]	dword	dword	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	dword	float	float	dword	dword	string[64]	dword	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	END
1F1A2	Дистанционная Карта и Компас	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1F1A3	Первая Часть Дневника	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1F1A4	Заблокированный Передатчик	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1E1A0	Первая Куча Земли	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1E1A1	Вторая Куча Земли	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1E1A2	Третья Куча Земли	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1E1A3	Четвертая Куча Земли	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1E1A4	Пятая Куча Земли	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141A3	Часть Разрушенного Хвоста	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141A4	Часть Разрушенного Крыла	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141A5	Разрушенный Двигатель	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141A6	Часть Разрушенного Носа	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141A7	Разрушенный Штурвал	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
061A0	Упакованные Вещи	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
091A0	Упакованные Вещи	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0A1A2	Упакованные Вещи	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
221A3	Дышащий Камень	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0A030	Пост Войск Империи	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0A031	Пост Войск Империи	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0B030	Пост Войск Империи	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0B031	Пост Войск Империи	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
06030	Пост Войск Федерации 	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
06031	Пост Войск Федерации 	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07030	Пост Войск Федерации 	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07031	Пост Войск Федерации 	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
08030	Пост Войск Альянса	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
08031	Пост Войск Альянса	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09030	Пост Войск Альянса	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09031	Пост Войск Альянса	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131A7	Продавец Квестов	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05034	Маленькая Золотая Хрюшка	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05035	Маленькая Золотая Хрюшка	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	150	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05036	Маленькая Золотая Хрюшка	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	130	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05037	Маленькая Золотая Хрюшка	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05038	Маленькая Золотая Хрюшка	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05039	Маленькая Золотая Хрюшка	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	130	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0503A	Маленькая Золотая Хрюшка	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03037	Маленькая Золотая Хрюшка	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03038	Маленькая Золотая Хрюшка	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	150	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03039	Маленькая Золотая Хрюшка	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	130	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0303A	Маленькая Золотая Хрюшка	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0303B	Маленькая Золотая Хрюшка	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0303C	Маленькая Золотая Хрюшка	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	130	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0303D	Маленькая Золотая Хрюшка	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04035	Маленькая Золотая Хрюшка	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04036	Маленькая Золотая Хрюшка	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	150	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04037	Маленькая Золотая Хрюшка	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	130	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04038	Маленькая Золотая Хрюшка	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04039	Маленькая Золотая Хрюшка	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0403A	Маленькая Золотая Хрюшка	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	130	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0403B	Маленькая Золотая Хрюшка	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150D0	Кладовщик Гильдии	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160D1	Кладовщик Гильдии	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170D0	Кладовщик Гильдии	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180D1	Кладовщик Гильдии	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190D0	Кладовщик Гильдии	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1A0D1	Кладовщик Гильдии	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
