string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	float	dword	string[64]	string[64]	dword	dword	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	dword	float	dword	float	long	float	long	dword	float	dword	float	dword	dword	dword	float	dword	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iwsql40	1	A1019C	34	Тип С-Радиус Атаки  Эсток [40 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	36	-1	0	0	40	-1	-1	0	304425	0	0	0	0	3044	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-1	20	17	30	1147	63	1611	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsql40	1	0	
iwsqa45	1	A101B0	35	Тип С-Бег  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqa45	1	0	
iwsqb45	1	A101B0	35	Тип С-Антимагия  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqb45	1	0	
iwsqc45	1	A101B0	35	Тип С-Точность  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqc45	1	0	
iwsqd45	1	A101B0	35	Тип С-Уворот  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqd45	1	0	
iwsqe45	1	A101B0	35	Тип С-Урон  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqe45	1	0	
iwsqf45	1	A101B0	35	Тип С-Защита  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqf45	1	0	
iwsqg45	1	A101B0	35	Тип С-Увеличение НР  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqg45	1	0	
iwsqh45	1	A101B0	35	Тип С-Увеличение НР/FP  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqh45	1	0	
iwsqi45	1	A101B0	35	Тип С-Вампиризм  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqi45	1	0	
iwsqj45	1	A101B0	35	Тип С-Очищение  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqj45	1	0	
iwsqk45	1	A101B0	35	Тип С-Крит  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqk45	1	0	
iwsql45	1	A101B0	35	Тип С-Радиус Атаки  Спадон [45 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	41	-1	0	0	68	-1	-1	0	452000	0	0	0	0	4520	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	1699	63	2153	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsql45	1	0	
iwsqa50	1	A101C4	36	Тип С-Бег  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqa50	1	0	
iwsqb50	1	A101C4	36	Тип С-Антимагия  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqb50	1	0	
iwsqc50	1	A101C4	36	Тип С-Точность  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqc50	1	0	
iwsqd50	1	A101C4	36	Тип С-Уворот  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqd50	1	0	
iwsqe50	1	A101C4	36	Тип С-Урон  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqe50	1	0	
iwsqf50	1	A101C4	36	Тип С-Защита  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqf50	1	0	
iwsqg50	1	A101C4	36	Тип С-Увеличение НР  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqg50	1	0	
iwsqh50	1	A101C4	36	Тип С-Увеличение НР/FP  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqh50	1	0	
iwsqi50	1	A101C4	36	Тип С-Вампиризм  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqi50	1	0	
iwsqj50	1	A101C4	36	Тип С-Очищение  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqj50	1	0	
iwsqk50	1	A101C4	36	Тип С-Крит  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsqk50	1	0	
iwsql50	1	A101C4	36	Тип С-Радиус Атаки  Двуручный Меч Древних [50 	101	3	0	-1	0	0	100	-1	D	1	0	11111	1111	46	-1	0	0	99	-1	-1	0	648175	0	0	0	0	6481	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-1	15	17	30	2244	63	2806	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwsql50	1	0	
iwxqa30	1	A10774	50	Тип С-Бег  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqa30	3	0	
iwxqb30	1	A10774	50	Тип С-Антимагия  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqb30	3	0	
iwxqc30	1	A10774	50	Тип С-Точность  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqc30	3	0	
iwxqd30	1	A10774	50	Тип С-Уворот  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqd30	3	0	
iwxqe30	1	A10774	50	Тип С-Урон  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqe30	3	0	
iwxqf30	1	A10774	50	Тип С-Защита  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqf30	3	0	
iwxqg30	1	A10774	50	Тип С-Увеличение НР  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqg30	3	0	
iwxqh30	1	A10774	50	Тип С-Увеличение НР/FP  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqh30	3	0	
iwxqi30	1	A10774	50	Тип С-Вампиризм  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqi30	3	0	
iwxqj30	1	A10774	50	Тип С-Очищение  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqj30	3	0	
iwxqk30	1	A10774	50	Тип С-Крит  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqk30	3	0	
iwxql30	1	A10774	50	Тип С-Радиус Атаки  Боевой Энерготопор [30 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	26	-1	0	0	17	-1	-1	0	144550	0	0	0	0	1445	0	0	1,250267029	0	0	1	-1	0	0	0	0	0,5	-2	22,79999924	-5	30	677	60	937	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxql30	3	0	
iwxqa35	1	A10788	51	Тип С-Бег  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqa35	3	0	
iwxqb35	1	A10788	51	Тип С-Антимагия  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqb35	3	0	
iwxqc35	1	A10788	51	Тип С-Точность  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqc35	3	0	
iwxqd35	1	A10788	51	Тип С-Уворот  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqd35	3	0	
iwxqe35	1	A10788	51	Тип С-Урон  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqe35	3	0	
iwxqf35	1	A10788	51	Тип С-Защита  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqf35	3	0	
iwxqg35	1	A10788	51	Тип С-Увеличение НР  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqg35	3	0	
iwxqh35	1	A10788	51	Тип С-Увеличение НР/FP  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqh35	3	0	
iwxqi35	1	A10788	51	Тип С-Вампиризм  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqi35	3	0	
iwxqj35	1	A10788	51	Тип С-Очищение  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqj35	3	0	
iwxqk35	1	A10788	51	Тип С-Крит  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqk35	3	0	
iwxql35	1	A10788	51	Тип С-Радиус Атаки  Энергосекира [35 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	31	-1	0	0	26	-1	-1	0	222400	0	0	0	0	2224	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	28	-5	30	823	60	1261	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxql35	3	0	
iwxqa40	1	A1079C	52	Тип С-Бег  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqa40	3	0	
iwxqb40	1	A1079C	52	Тип С-Антимагия  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqb40	3	0	
iwxqc40	1	A1079C	52	Тип С-Точность  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqc40	3	0	
iwxqd40	1	A1079C	52	Тип С-Уворот  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqd40	3	0	
iwxqe40	1	A1079C	52	Тип С-Урон  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqe40	3	0	
iwxqf40	1	A1079C	52	Тип С-Защита  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqf40	3	0	
iwxqg40	1	A1079C	52	Тип С-Увеличение НР  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqg40	3	0	
iwxqh40	1	A1079C	52	Тип С-Увеличение НР/FP  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqh40	3	0	
iwxqi40	1	A1079C	52	Тип С-Вампиризм  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqi40	3	0	
iwxqj40	1	A1079C	52	Тип С-Очищение  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqj40	3	0	
iwxqk40	1	A1079C	52	Тип С-Крит  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqk40	3	0	
iwxql40	1	A1079C	52	Тип С-Радиус Атаки  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	36	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxql40	3	0	
iwxqa45	1	A107B0	53	Тип С-Бег  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqa45	3	0	
iwxqb45	1	A107B0	53	Тип С-Антимагия  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqb45	3	0	
iwxqc45	1	A107B0	53	Тип С-Точность  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqc45	3	0	
iwxqd45	1	A107B0	53	Тип С-Уворот  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqd45	3	0	
iwxqe45	1	A107B0	53	Тип С-Урон  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqe45	3	0	
