clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	dword	stb4	float	dword	dword	dword	dword	byte	bulltype	dword	xeh	dword	dword	END
iwuzl40	??? ??? Launcher40 [ 	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	8228	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2216	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwuza45	Тип С-Бег  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8229	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzb45	Тип С-Антимагия  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8230	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzc45	Тип С-Точность  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8231	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzd45	Тип С-Уворот  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8232	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuze45	Тип С-Урон  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8233	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzf45	Тип С-Защита  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8234	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzg45	Тип С-Увеличение НР  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8235	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzh45	Тип С-Увеличение НР/FP  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8236	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzi45	Тип С-Вампиризм  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8237	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzj45	Тип С-Очищение  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8238	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzk45	Тип С-Крит  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8239	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuzl45	Тип С-Радиус Атаки  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	8240	1	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2216	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuza50	?? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8241	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzb50	???? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8242	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzc50	?? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8243	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzd50	??? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8244	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuze50	??? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8245	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzf50	??? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8246	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzg50	???? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8247	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzh50	????? ???? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8248	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzi50	???? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8249	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzj50	??? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8250	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzk50	?? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8251	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwuzl50	??? ??? Launcher50 [ 	411462	0	00001	6	0	0	752125	0	0	0	0	7521	1	1	1	1	8252	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2216	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	0	1111	225	1671	3556	0	0	-1	-1	0	-1	4	0	
iwaza30	?? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8253	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazb30	???? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8254	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazc30	?? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8255	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazd30	??? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8256	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwaze30	??? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8257	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazf30	??? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8258	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazg30	???? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8259	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazh30	????? ???? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8260	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazi30	???? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8261	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazj30	??? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8262	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazk30	?? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8263	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwazl30	??? ??? Faust30 [ 	41153A	0	00001	6	0	0	162575	0	0	0	0	1625	1	1	1	1	8264	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2333	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	2	1111	225	577	1208	0	0	-1	-1	0	-1	4	0	
iwaza35	?? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8265	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazb35	???? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8266	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazc35	?? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8267	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazd35	??? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8268	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwaze35	??? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8269	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazf35	??? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8270	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazg35	???? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8271	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazh35	????? ???? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8272	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazi35	???? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8273	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazj35	??? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8274	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazk35	?? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8275	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwazl35	??? ??? Faust35 [ 	411544	0	00001	6	0	0	242800	0	0	0	0	2428	1	1	1	1	8276	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2333	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	2	1111	225	746	1578	0	0	-1	-1	0	-1	4	0	
iwaza40	?? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8277	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazb40	???? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8278	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazc40	?? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8279	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazd40	??? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8280	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwaze40	??? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8281	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazf40	??? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8282	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazg40	???? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8283	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazh40	????? ???? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8284	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazi40	???? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8285	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazj40	??? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8286	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazk40	?? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8287	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwazl40	??? ??? Faust40 [ 	41154E	0	00001	6	0	0	340425	0	0	0	0	3404	1	1	1	1	8288	0	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2333	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	2	1111	225	935	1967	0	0	-1	-1	0	-1	4	0	
iwaza45	?? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8289	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazb45	???? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8290	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazc45	?? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8291	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazd45	??? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8292	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwaze45	??? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8293	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazf45	??? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8294	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazg45	???? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8295	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazh45	????? ???? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8296	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazi45	???? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8297	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazj45	??? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8298	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazk45	?? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8299	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwazl45	??? ??? Faust45 [ 	411558	0	00001	6	0	0	521000	0	0	0	0	5210	1	1	1	1	8300	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2333	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	2	1111	225	1310	2709	0	0	-1	-1	0	-1	4	0	
iwaza50	Тип С-Бег  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8301	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazb50	Тип С-Антимагия  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8302	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazc50	Тип С-Точность  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8303	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazd50	Тип С-Уворот  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8304	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwaze50	Тип С-Урон  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8305	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazf50	Тип С-Защита  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8306	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazg50	Тип С-Увеличение НР  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8307	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazh50	Тип С-Увеличение НР/FP  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8308	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazi50	Тип С-Вампиризм  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8309	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
