xeh	xeh	string[128]	string[64]	string[128]	END
003005db	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_219.MSH	.\CHARACTER\PLAYER\TEX\	
003005dc	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_220.MSH	.\CHARACTER\PLAYER\TEX\	
003005df	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_223.MSH	.\CHARACTER\PLAYER\TEX\	
003005e0	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_224.MSH	.\CHARACTER\PLAYER\TEX\	
003005e4	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_228.MSH	.\CHARACTER\PLAYER\TEX\	
003005e7	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_231.MSH	.\CHARACTER\PLAYER\TEX\	
003005e8	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_232.MSH	.\CHARACTER\PLAYER\TEX\	
003005ec	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_236.MSH	.\CHARACTER\PLAYER\TEX\	
003005f0	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_240.MSH	.\CHARACTER\PLAYER\TEX\	
003005f4	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_244.MSH	.\CHARACTER\PLAYER\TEX\	
003005f8	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_248.MSH	.\CHARACTER\PLAYER\TEX\	
003005fd	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_SHOES_253.MSH	.\CHARACTER\PLAYER\TEX\	
00300200	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_000.MSH	.\CHARACTER\PLAYER\TEX\	
00300203	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_003.MSH	.\CHARACTER\PLAYER\TEX\	
00300204	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_004.MSH	.\CHARACTER\PLAYER\TEX\	
00300206	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_006.MSH	.\CHARACTER\PLAYER\TEX\	
00300207	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_007.MSH	.\CHARACTER\PLAYER\TEX\	
00300208	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_008.MSH	.\CHARACTER\PLAYER\TEX\	
0030020a	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_010.MSH	.\CHARACTER\PLAYER\TEX\	
0030020c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_012.MSH	.\CHARACTER\PLAYER\TEX\	
0030020d	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_013.MSH	.\CHARACTER\PLAYER\TEX\	
0030020e	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_014.MSH	.\CHARACTER\PLAYER\TEX\	
0030020f	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_015.MSH	.\CHARACTER\PLAYER\TEX\	
00300210	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_016.MSH	.\CHARACTER\PLAYER\TEX\	
00300214	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_020.MSH	.\CHARACTER\PLAYER\TEX\	
00300218	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_024.MSH	.\CHARACTER\PLAYER\TEX\	
0030021c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_028.MSH	.\CHARACTER\PLAYER\TEX\	
00300220	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_032.MSH	.\CHARACTER\PLAYER\TEX\	
00300224	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_036.MSH	.\CHARACTER\PLAYER\TEX\	
00300228	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_040.MSH	.\CHARACTER\PLAYER\TEX\	
0030022c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_044.MSH	.\CHARACTER\PLAYER\TEX\	
00300230	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_048.MSH	.\CHARACTER\PLAYER\TEX\	
00300234	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_052.MSH	.\CHARACTER\PLAYER\TEX\	
00300238	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_056.MSH	.\CHARACTER\PLAYER\TEX\	
0030023c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_060.MSH	.\CHARACTER\PLAYER\TEX\	
0030023f	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_063.MSH	.\CHARACTER\PLAYER\TEX\	
00300240	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_064.MSH	.\CHARACTER\PLAYER\TEX\	
00300244	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_068.MSH	.\CHARACTER\PLAYER\TEX\	
00300248	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_072.MSH	.\CHARACTER\PLAYER\TEX\	
0030024c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_076.MSH	.\CHARACTER\PLAYER\TEX\	
00300250	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_080.MSH	.\CHARACTER\PLAYER\TEX\	
00300254	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_084.MSH	.\CHARACTER\PLAYER\TEX\	
00300257	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_087.MSH	.\CHARACTER\PLAYER\TEX\	
00300258	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_088.MSH	.\CHARACTER\PLAYER\TEX\	
0030025c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_092.MSH	.\CHARACTER\PLAYER\TEX\	
00300260	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_096.MSH	.\CHARACTER\PLAYER\TEX\	
00300264	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_100.MSH	.\CHARACTER\PLAYER\TEX\	
00300268	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_104.MSH	.\CHARACTER\PLAYER\TEX\	
0030026c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_108.MSH	.\CHARACTER\PLAYER\TEX\	
00300270	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_112.MSH	.\CHARACTER\PLAYER\TEX\	
00300274	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_116.MSH	.\CHARACTER\PLAYER\TEX\	
00300278	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_120.MSH	.\CHARACTER\PLAYER\TEX\	
0030027c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_124.MSH	.\CHARACTER\PLAYER\TEX\	
00300280	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_128.MSH	.\CHARACTER\PLAYER\TEX\	
00300284	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_132.MSH	.\CHARACTER\PLAYER\TEX\	
00300288	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_136.MSH	.\CHARACTER\PLAYER\TEX\	
0030028c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_140.MSH	.\CHARACTER\PLAYER\TEX\	
00300290	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_144.MSH	.\CHARACTER\PLAYER\TEX\	
00300293	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_147.MSH	.\CHARACTER\PLAYER\TEX\	
00300294	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_148.MSH	.\CHARACTER\PLAYER\TEX\	
00300298	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_152.MSH	.\CHARACTER\PLAYER\TEX\	
0030029c	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_156.MSH	.\CHARACTER\PLAYER\TEX\	
003002a0	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_160.MSH	.\CHARACTER\PLAYER\TEX\	
003002a4	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_164.MSH	.\CHARACTER\PLAYER\TEX\	
003002a8	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_168.MSH	.\CHARACTER\PLAYER\TEX\	
003002ab	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_171.MSH	.\CHARACTER\PLAYER\TEX\	
003002ac	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_172.MSH	.\CHARACTER\PLAYER\TEX\	
003002af	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_175.MSH	.\CHARACTER\PLAYER\TEX\	
003002b0	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_176.MSH	.\CHARACTER\PLAYER\TEX\	
003002b4	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_180.MSH	.\CHARACTER\PLAYER\TEX\	
003002b8	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_184.MSH	.\CHARACTER\PLAYER\TEX\	
003002bc	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_188.MSH	.\CHARACTER\PLAYER\TEX\	
003002c0	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_192.MSH	.\CHARACTER\PLAYER\TEX\	
003002c4	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_196.MSH	.\CHARACTER\PLAYER\TEX\	
003002c8	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_200.MSH	.\CHARACTER\PLAYER\TEX\	
003002cb	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_203.MSH	.\CHARACTER\PLAYER\TEX\	
003002cc	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_204.MSH	.\CHARACTER\PLAYER\TEX\	
003002cf	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_207.MSH	.\CHARACTER\PLAYER\TEX\	
003002d0	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_208.MSH	.\CHARACTER\PLAYER\TEX\	
003002d3	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_211.MSH	.\CHARACTER\PLAYER\TEX\	
003002d4	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_212.MSH	.\CHARACTER\PLAYER\TEX\	
003002d7	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_215.MSH	.\CHARACTER\PLAYER\TEX\	
003002d8	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_216.MSH	.\CHARACTER\PLAYER\TEX\	
003002db	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_219.MSH	.\CHARACTER\PLAYER\TEX\	
003002dc	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_220.MSH	.\CHARACTER\PLAYER\TEX\	
003002df	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_223.MSH	.\CHARACTER\PLAYER\TEX\	
003002e0	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_224.MSH	.\CHARACTER\PLAYER\TEX\	
003002e4	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_228.MSH	.\CHARACTER\PLAYER\TEX\	
003002e7	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_231.MSH	.\CHARACTER\PLAYER\TEX\	
003002e8	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_232.MSH	.\CHARACTER\PLAYER\TEX\	
003002ec	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_236.MSH	.\CHARACTER\PLAYER\TEX\	
003002f0	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_240.MSH	.\CHARACTER\PLAYER\TEX\	
003002f4	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_244.MSH	.\CHARACTER\PLAYER\TEX\	
003002f8	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_248.MSH	.\CHARACTER\PLAYER\TEX\	
003002fd	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_ARMOR_UPPER_253.MSH	.\CHARACTER\PLAYER\TEX\	
00350100	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_FACE_000.MSH	.\CHARACTER\PLAYER\TEX\	
00350101	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_FACE_001.MSH	.\CHARACTER\PLAYER\TEX\	
00350102	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_FACE_002.MSH	.\CHARACTER\PLAYER\TEX\	
00350103	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_FACE_003.MSH	.\CHARACTER\PLAYER\TEX\	
00350104	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_FACE_004.MSH	.\CHARACTER\PLAYER\TEX\	
00350400	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_GLOVES_000.MSH	.\CHARACTER\PLAYER\TEX\	
00350401	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_GLOVES_001.MSH	.\CHARACTER\PLAYER\TEX\	
00350402	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_GLOVES_002.MSH	.\CHARACTER\PLAYER\TEX\	
00350403	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_GLOVES_003.MSH	.\CHARACTER\PLAYER\TEX\	
00350404	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_GLOVES_004.MSH	.\CHARACTER\PLAYER\TEX\	
00350000	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_HELMET_000.MSH	.\CHARACTER\PLAYER\TEX\	
00350001	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_HELMET_001.MSH	.\CHARACTER\PLAYER\TEX\	
00350002	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_HELMET_002.MSH	.\CHARACTER\PLAYER\TEX\	
00350003	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_HELMET_003.MSH	.\CHARACTER\PLAYER\TEX\	
00350004	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_HELMET_004.MSH	.\CHARACTER\PLAYER\TEX\	
00350300	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_LOWER_000.MSH	.\CHARACTER\PLAYER\TEX\	
00350301	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_LOWER_001.MSH	.\CHARACTER\PLAYER\TEX\	
00350302	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_LOWER_002.MSH	.\CHARACTER\PLAYER\TEX\	
00350303	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_LOWER_003.MSH	.\CHARACTER\PLAYER\TEX\	
00350304	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_LOWER_004.MSH	.\CHARACTER\PLAYER\TEX\	
00350500	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_SHOES_000.MSH	.\CHARACTER\PLAYER\TEX\	
00350501	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_SHOES_001.MSH	.\CHARACTER\PLAYER\TEX\	
00350502	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_SHOES_002.MSH	.\CHARACTER\PLAYER\TEX\	
00350503	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_SHOES_003.MSH	.\CHARACTER\PLAYER\TEX\	
00350504	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_SHOES_004.MSH	.\CHARACTER\PLAYER\TEX\	
00350200	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_UPPER_000.MSH	.\CHARACTER\PLAYER\TEX\	
00350201	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_UPPER_001.MSH	.\CHARACTER\PLAYER\TEX\	
00350202	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_UPPER_002.MSH	.\CHARACTER\PLAYER\TEX\	
00350203	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_UPPER_003.MSH	.\CHARACTER\PLAYER\TEX\	
00350204	00000003	.\CHARACTER\PLAYER\MESH\	CORFEMALE_DEFAULT_UPPER_004.MSH	.\CHARACTER\PLAYER\TEX\	
00200400	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_000.MSH	.\CHARACTER\PLAYER\TEX\	
00200403	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_003.MSH	.\CHARACTER\PLAYER\TEX\	
00200404	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_004.MSH	.\CHARACTER\PLAYER\TEX\	
00200406	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_006.MSH	.\CHARACTER\PLAYER\TEX\	
00200407	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_007.MSH	.\CHARACTER\PLAYER\TEX\	
00200408	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_008.MSH	.\CHARACTER\PLAYER\TEX\	
0020040a	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_010.MSH	.\CHARACTER\PLAYER\TEX\	
0020040c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_012.MSH	.\CHARACTER\PLAYER\TEX\	
0020040d	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_013.MSH	.\CHARACTER\PLAYER\TEX\	
0020040e	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_014.MSH	.\CHARACTER\PLAYER\TEX\	
0020040f	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_015.MSH	.\CHARACTER\PLAYER\TEX\	
00200410	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_016.MSH	.\CHARACTER\PLAYER\TEX\	
00200414	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_020.MSH	.\CHARACTER\PLAYER\TEX\	
00200418	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_024.MSH	.\CHARACTER\PLAYER\TEX\	
0020041c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_028.MSH	.\CHARACTER\PLAYER\TEX\	
00200420	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_032.MSH	.\CHARACTER\PLAYER\TEX\	
00200424	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_036.MSH	.\CHARACTER\PLAYER\TEX\	
00200428	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_040.MSH	.\CHARACTER\PLAYER\TEX\	
0020042c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_044.MSH	.\CHARACTER\PLAYER\TEX\	
00200430	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_048.MSH	.\CHARACTER\PLAYER\TEX\	
00200434	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_052.MSH	.\CHARACTER\PLAYER\TEX\	
00200438	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_056.MSH	.\CHARACTER\PLAYER\TEX\	
0020043c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_060.MSH	.\CHARACTER\PLAYER\TEX\	
0020043f	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_063.MSH	.\CHARACTER\PLAYER\TEX\	
00200440	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_064.MSH	.\CHARACTER\PLAYER\TEX\	
00200444	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_068.MSH	.\CHARACTER\PLAYER\TEX\	
00200448	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_072.MSH	.\CHARACTER\PLAYER\TEX\	
0020044c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_076.MSH	.\CHARACTER\PLAYER\TEX\	
00200450	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_080.MSH	.\CHARACTER\PLAYER\TEX\	
00200454	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_084.MSH	.\CHARACTER\PLAYER\TEX\	
00200457	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_087.MSH	.\CHARACTER\PLAYER\TEX\	
00200458	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_088.MSH	.\CHARACTER\PLAYER\TEX\	
0020045c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_092.MSH	.\CHARACTER\PLAYER\TEX\	
00200460	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_096.MSH	.\CHARACTER\PLAYER\TEX\	
00200464	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_100.MSH	.\CHARACTER\PLAYER\TEX\	
00200468	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_104.MSH	.\CHARACTER\PLAYER\TEX\	
0020046c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_108.MSH	.\CHARACTER\PLAYER\TEX\	
00200470	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_112.MSH	.\CHARACTER\PLAYER\TEX\	
00200474	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_116.MSH	.\CHARACTER\PLAYER\TEX\	
00200478	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_120.MSH	.\CHARACTER\PLAYER\TEX\	
0020047c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_124.MSH	.\CHARACTER\PLAYER\TEX\	
00200480	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_128.MSH	.\CHARACTER\PLAYER\TEX\	
00200484	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_132.MSH	.\CHARACTER\PLAYER\TEX\	
00200488	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_136.MSH	.\CHARACTER\PLAYER\TEX\	
0020048c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_140.MSH	.\CHARACTER\PLAYER\TEX\	
00200490	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_144.MSH	.\CHARACTER\PLAYER\TEX\	
00200493	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_147.MSH	.\CHARACTER\PLAYER\TEX\	
00200494	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_148.MSH	.\CHARACTER\PLAYER\TEX\	
00200498	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_152.MSH	.\CHARACTER\PLAYER\TEX\	
0020049c	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_156.MSH	.\CHARACTER\PLAYER\TEX\	
002004a0	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_160.MSH	.\CHARACTER\PLAYER\TEX\	
002004a4	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_164.MSH	.\CHARACTER\PLAYER\TEX\	
002004a8	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_168.MSH	.\CHARACTER\PLAYER\TEX\	
002004ab	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_171.MSH	.\CHARACTER\PLAYER\TEX\	
002004ac	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_172.MSH	.\CHARACTER\PLAYER\TEX\	
002004af	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_175.MSH	.\CHARACTER\PLAYER\TEX\	
002004b0	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_176.MSH	.\CHARACTER\PLAYER\TEX\	
002004b4	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_180.MSH	.\CHARACTER\PLAYER\TEX\	
002004b8	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_184.MSH	.\CHARACTER\PLAYER\TEX\	
002004bc	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_188.MSH	.\CHARACTER\PLAYER\TEX\	
002004c0	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_192.MSH	.\CHARACTER\PLAYER\TEX\	
002004c4	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_196.MSH	.\CHARACTER\PLAYER\TEX\	
002004c8	00000002	.\CHARACTER\PLAYER\MESH\	CORMALE_ARMOR_GLOVES_200.MSH	.\CHARACTER\PLAYER\TEX\	
