byte	byte	word	dword	ccode	string[32]	ccode	ccode	ccode	ccode	ccode	ccode	ccode	ccode	dword	string[32]	string[32]	string[32]	dword	xeh	xeh	xeh	xeh	xeh	xeh	xeh	xeh	xeh	xeh	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	hex	hex	hex	hex	hex	hex	hex	hex	hex	clcode	clcode	clcode	clcode	clcode	clcode	clcode	clcode	clcode	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	dword	string[1024]	END
Class	Grade	none	Count	Code	Code	Ch_Class1	Ch_Class2	Ch_Class3	Ch_Class4	Ch_Class5	Ch_Class6	Ch_Class7	Ch_Class8	Icon	some name	somename	EngName	Race	LinkSkill1	LinkSkill2	LinkSkill3	LinkSkill4	LinkSkill5	LinkSkill6	LinkSkill7	LinkSkill8	LinkSkill9	LinkSkill10	TrapMaxNum	BnsHP	BnsFP	BnsSP	MeleMastery	RangeMastery2	SpecialMastery	none	ShieldMastery	DefMastery	MakeMastery1	MakeMastery2	MakeMastery3	DarkYch	DarkExp	DarkEl	DarkMag	HolyYch	HolyExp	HolyEl	HolyMag	Fire1	Fire2	Fire3	Fire4	Aqua1	Aqua2	Aqua3	Aqua4	Soil1	Soil2	Soil3	Soil4	Wind1	Wind2	Wind3	Wind4	none	none	none	none	none	none	none	none	none	none	none	none	IsSelectReward	type1	type2	type3	type4	type5	type6	type7	type8	type9	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Reward9	Amount1	Amount2	Amount3	Amount4	Amount5	Amount6	Amount7	Amount8	Amount9	nnone	none	ProfFeatures	desc
3	2	0	109	CSS2	CSS2	-1	-1	-1	-1	-1	-1	-1	-1	54	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	2	0	110	CSS3	CSS3	-1	-1	-1	-1	-1	-1	-1	-1	55	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	2	0	111	CSS4	CSS4	-1	-1	-1	-1	-1	-1	-1	-1	56	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	3	0	112	CST1	CST1	-1	-1	-1	-1	-1	-1	-1	-1	113	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	3	0	113	CST2	CST2	-1	-1	-1	-1	-1	-1	-1	-1	114	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	3	0	114	CST3	CST3	-1	-1	-1	-1	-1	-1	-1	-1	115	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	3	0	115	CST4	CST4	-1	-1	-1	-1	-1	-1	-1	-1	116	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	3	0	116	CST5	CST5	-1	-1	-1	-1	-1	-1	-1	-1	117	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	3	0	117	CST6	CST6	-1	-1	-1	-1	-1	-1	-1	-1	118	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	3	0	118	CST7	CST7	-1	-1	-1	-1	-1	-1	-1	-1	119	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	3	0	119	CST8	CST8	-1	-1	-1	-1	-1	-1	-1	-1	120	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
0	0	0	120	AWB0	AWB0	AWF1	AWF2	ARF1	ARF2	ASF1	-1	-1	-1	57	ѕЖЕ©·№ЅГѕЖАь»з	Воин	WARRIOR	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16000000	0d000000	0d000000	0d000000	0d000000	ff000000	ff000000	ff000000	ff000000	iqaaa00	ipahp00	ipafp00	ipasp00	ipahx00	-1	-1	-1	-1	10	50	99	50	50	-1	-1	-1	-1	0	0	4	Воины обладают исключительными навыками ведения ближнего боя. Они физически сильнее, чем другие Классы. В битве Воины специализируются на двуручных мечах или одноручных мечах в сочетании со щитом. После первого продвижения игрок может выбрать один из Типов Класса Воинов. Тип Чемпион хорош в атаке, Тип Рыцарь специализируется на обороне.
0	1	0	121	AWF1	AWF1	AWS1	AWS2	-1	-1	-1	-1	-1	-1	58	ѕЖЕ©·№ЅГѕЖАь»з	Разрушитель	DESTROYER	2	4006C	4F06D	-1	-1	-1	-1	-1	-1	-1	-1	0	40	5	5	91714	0	0	0	0	51589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	06000000	06000000	06000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	iwswb30	iwaxb30	iwspb30	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	0	0	4	Тип Разрушитель является основной боевой единицей Акретианской Империи. Разрушители похожи на Воинов других рас, но их уникальные Умения делают их особенными. Они специализируются на ведении ближнего боя и являются самими мощными воинами среди трех рас.
0	1	0	122	AWF2	AWF2	AWS2	AWS3	-1	-1	-1	-1	-1	-1	59	ѕЖЕ©·№ЅГѕЖАь»з	Гладиатор	GLADIUS	2	4F06F	4F070	4F071	-1	-1	-1	-1	-1	-1	-1	0	60	0	0	61143	0	0	0	34393	34393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	idaab29	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	Гладиатор использует одноручный меч и щит. Его щит особенный, он гораздо мощнее, чем щит других рас. Все Умения Гладиатора связаны с владением щитом.
0	2	0	123	AWS1	AWS1	-1	-1	-1	-1	-1	-1	-1	-1	60	ѕЖЕ©·№ЅГѕЖАь»з	Каратель	PUNISHER	2	4F072	4F073	4F074	4F002	40008	-1	-1	-1	-1	-1	0	40	5	5	826286	0	0	0	0	300467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0d000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ipbae03	-1	-1	-1	-1	-1	-1	-1	-1	99	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	Каратель обладает потрясающей силой. Он знает как поразить противника в слабое место и использует специальные Умения, чтобы связать его.
0	2	0	124	AWS2	AWS2	-1	-1	-1	-1	-1	-1	-1	-1	61	ѕЖЕ©·№ЅГѕЖАь»з	Штурмовик	ASSAULTER	2	4F075	4F076	4F002	40008	-1	-1	-1	-1	-1	-1	0	60	10	5	550857	0	0	0	0	450701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0d000000	0d000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ipbae03	ipbde03	-1	-1	-1	-1	-1	-1	-1	99	99	-1	-1	-1	-1	-1	-1	-1	0	0	4	Штурмовик - элитарный Тип Война. Сбалансированные способности Штурмовика к мощной атаке и неприступной обороне делают этот тип идеальной боевой машиной.
0	2	0	125	AWS3	AWS3	-1	-1	-1	-1	-1	-1	-1	-1	62	ѕЖЕ©·№ЅГѕЖАь»з	Ландскнехт	MERCENARY	2	4F078	4F079	4F07A	4F002	40008	-1	-1	-1	-1	-1	0	80	0	0	413143	0	0	0	300467	300467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0d000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ipbde03	-1	-1	-1	-1	-1	-1	-1	-1	99	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	Ландскнехты - совершенно особые Воины Империи, специализирующиеся на борьбе с Колдунами противника. Особая внутренняя наноструктура Ландскнехтов делает их защиту исключительно устойчивой к магическим атакам, а специальные Умения позволяют наносить повышенный урон врагам, связанным с магическими энергиями.
0	2	0	126	AWS4	AWS4	-1	-1	-1	-1	-1	-1	-1	-1	63	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
0	3	0	127	AWT1	AWT1	-1	-1	-1	-1	-1	-1	-1	-1	128	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
0	3	0	128	AWT2	AWT2	-1	-1	-1	-1	-1	-1	-1	-1	129	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
0	3	0	129	AWT3	AWT3	-1	-1	-1	-1	-1	-1	-1	-1	130	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
0	3	0	130	AWT4	AWT4	-1	-1	-1	-1	-1	-1	-1	-1	131	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
0	3	0	131	AWT5	AWT5	-1	-1	-1	-1	-1	-1	-1	-1	132	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
0	3	0	132	AWT6	AWT6	-1	-1	-1	-1	-1	-1	-1	-1	133	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
0	3	0	133	AWT7	AWT7	-1	-1	-1	-1	-1	-1	-1	-1	134	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
0	3	0	134	AWT8	AWT8	-1	-1	-1	-1	-1	-1	-1	-1	135	ѕЖЕ©·№ЅГѕЖАь»з	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
1	0	0	135	ARB0	ARB0	AWF1	AWF2	ARF1	ARF2	ASF1	-1	-1	-1	64	ѕЖЕ©·№ЅГѕЖ·№АОАъ	Стрелок	RANGER	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16000000	0d000000	0d000000	0d000000	0d000000	ff000000	ff000000	ff000000	ff000000	iqaaa00	ipahp00	ipafp00	ipasp00	ipahx00	-1	-1	-1	-1	10	50	99	50	50	-1	-1	-1	-1	0	0	4	Класс Стрелков специализируется на ведении дальнего боя и использовании дальнобойного оружия, такого как пушки и гранатометы. Стрелки быстры и ловки, что уменьшает урон со стороны противника. После первого продвижения игрок может выбрать подходящий ему тип Стрелка. Тип Канонир специализируется на атаке, тип Лазутчик может укрываться и ставить ловушки.
1	1	0	136	ARF1	ARF1	ARS1	ARS2	-1	-1	-1	-1	-1	-1	65	ѕЖЕ©·№ЅГѕЖ·№АОАъ	Канонир	GUNNER	2	4F0EA	410EB	410EC	-1	-1	-1	-1	-1	-1	-1	0	5	0	10	0	0	122286	0	0	34393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	06000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	iwlub30	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	Канонир хорошо ведет как ближний, так и дальний бой. Любой Акретианский солдат может использовать Гранатомет, но Канонир в этом деле лучше всех.
1	1	0	137	ARF2	ARF2	ARS2	ARS3	-1	-1	-1	-1	-1	-1	66	ѕЖЕ©·№ЅГѕЖ·№АОАъ	Лазутчик	SCOUTER	2	4F0ED	4F0EE	4F0EF	-1	-1	-1	-1	-1	-1	-1	10	0	0	15	0	91714	0	0	0	51589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	06000000	1a000000	1a000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	iwfib30	tr00001	tr00001	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	0	0	4	Лазутчик - мастер вести дальний бой, но также может устанавливать и демонтировать ловушки. Классовые Умения этого Типа связанные, в основном, с ловушками, делают его исключительно ценным бойцом передовых частей.
1	2	0	138	ARS1	ARS1	-1	-1	-1	-1	-1	-1	-1	-1	67	ѕЖЕ©·№ЅГѕЖ·№АОАъ	Ракетчик	STRIKER	2	410ED	410EF	4F0F1	-1	-1	-1	-1	-1	-1	-1	0	10	0	15	0	944327	944327	0	0	225350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0b000000	0b000000	0b000000	0b000000	0b000000	0b000000	0b000000	0b000000	0b000000	ibfir40	ibfir41	ibfir42	ibfir43	ibfir44	ibfir45	ibfir46	ibfir47	ibfir48	254	254	254	254	254	254	254	254	254	0	0	4	Тип Ракетчик объединяет самых эффективных Канониров, специализирующихся на непревзойденных Акретианских гранатометах и ракетных установках. Мощнейшая стрелковая сила Имперской армии. Их считают непобедимыми.
1	2	0	139	ARS2	ARS2	-1	-1	-1	-1	-1	-1	-1	-1	68	ѕЖЕ©·№ЅГѕЖ·№АОАъ	Дементер	DEMENTER	2	4F0F3	4F0FA	4F0F5	4100C	-1	-1	-1	-1	-1	-1	0	5	15	5	0	826286	0	0	0	300467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0b000000	0b000000	0b000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ibbow48	ibfir34	ibfir36	-1	-1	-1	-1	-1	-1	254	254	254	-1	-1	-1	-1	-1	-1	0	0	4	Дементеры - особый Тип Стрелков Империи. Дементеры запрограммированы жертвовать своей жизнью во благо миссии и помогают своим союзникам избежать опасности. Стрелки этого типа бесценны в ситуациях неравного боя.
1	2	0	140	ARS3	ARS3	-1	-1	-1	-1	-1	-1	-1	-1	69	ѕЖЕ©·№ЅГѕЖ·№АОАъ	Фантом	PHANTOMSHADOW	2	400F6	4F0F7	4100C	-1	-1	-1	-1	-1	-1	-1	15	15	5	5	0	550857	0	0	0	450701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	06000000	1a000000	1a000000	1a000000	ff000000	ff000000	ff000000	ff000000	ff000000	iwdka40	tr00002	tr00002	tr00002	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	0	0	4	Тип Фантом - элита Акретианских Стрелков. Фантомы специализируются на нападении на ключевые позиции противника. Благодаря высокой скорости и мощной атаке он способен на молниеносное неожиданное наступление и может разрушить Генеральный штаб врага.
1	2	0	141	ARS4	ARS4	-1	-1	-1	-1	-1	-1	-1	-1	70	ѕЖЕ©·№ЅГѕЖ·№АОАъ	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
1	3	0	142	ART1	ART1	-1	-1	-1	-1	-1	-1	-1	-1	143	ѕЖЕ©·№ЅГѕЖ·№АОАъ	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
1	3	0	143	ART2	ART2	-1	-1	-1	-1	-1	-1	-1	-1	144	ѕЖЕ©·№ЅГѕЖ·№АОАъ	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
1	3	0	144	ART3	ART3	-1	-1	-1	-1	-1	-1	-1	-1	145	ѕЖЕ©·№ЅГѕЖ·№АОАъ	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
1	3	0	145	ART4	ART4	-1	-1	-1	-1	-1	-1	-1	-1	146	ѕЖЕ©·№ЅГѕЖ·№АОАъ	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	_
