string[64]	dword	dword	dword	double	dword	dword	dword	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	double	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	string[64]	dword	string[64]	string[64]	dword	string[64]	dword	string[64]	END
Q204334	-1	0	0	-1	33	0	0	0	4	iyqla13	-1	-1	1	100	-1	0	14	06060	iyqla13	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	irtal01	1	-1	irtal06	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	Q204334	
Q304335	-1	0	0	-1	33	0	0	0	1	03120	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204336	-1	-1	-1	-1	15	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304335	
Q204336	-1	0	0	-1	33	0	0	0	3	04009	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204337	-1	-1	-1	-1	15	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q204336	
Q204337	-1	1	0	-1	33	0	0	0	3	02D05	-1	-1	1	100	-1	0	1	03120	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iyqsa04	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204338	-1	-1	-1	-1	15	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q204337	
Q204338	-1	0	0	-1	33	0	0	0	14	03000	iyqsa04	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iyqsa05	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204339	-1	-1	-1	-1	15	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q204338	
Q204339	-1	0	0	-1	33	0	0	0	14	030F0	iyqsa05	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	rebbb05	1	-1	tibp001	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204339	
Q304340	-1	1	0	-1	34	0	0	0	3	01605	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	irval01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304340	
Q304341	-1	0	0	-1	34	0	0	0	4	iyqla15	-1	-1	10	100	-1	0	14	0C062	iyqla15	-1	10	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	irqsa01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	Q304341	
Q304342	-1	0	0	-1	34	0	0	0	4	iyqla16	-1	-1	1	100	-1	0	1	14160	-1	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	irmap01	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204343	-1	-1	-1	-1	18	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	Q304342	
Q204343	-1	0	0	-1	34	0	0	0	4	iyqla17	-1	-1	10	100	-1	0	1	14160	-1	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iyqsa06	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204344	-1	-1	-1	-1	18	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	Q204343	
Q204344	-1	0	0	-1	34	0	0	0	14	030F0	iyqsa06	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204345	-1	-1	-1	-1	18	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204344	
Q204345	-1	0	0	-1	34	0	0	0	1	031A4	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	1	iwknb45	1	-1	iwswb45	1	-1	iwstb45	1	-1	iwbob45	1	-1	idbcb45	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204346	-1	-1	-1	-1	18	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204345	
Q204346	-1	0	0	-1	34	0	0	0	3	05A13	-1	-1	5	100	-1	0	3	05B13	-1	-1	5	100	-1	0	3	0BB23	-1	-1	5	100	-1	0	-1	0	0	3000000	0	0	0	iyqsa07	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204346	
Q204347	-1	0	0	-1	34	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204347	
Q204348	-1	0	0	-1	34	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204348	
Q204349	-1	0	0	-1	34	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204349	
Q304350	-1	0	0	-1	35	0	0	0	4	iyqla18	-1	-1	10	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204351	-1	-1	-1	-1	19	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304350	
Q204351	-1	0	0	-1	35	0	0	0	14	03022	iyqla18	-1	10	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iyqsa10	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204352	-1	-1	-1	-1	19	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204351	
Q204352	-1	0	0	-1	35	0	0	0	14	14160	iyqsa10	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204353	-1	-1	-1	-1	19	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	Q204352	
Q204353	-1	0	0	-1	35	0	0	0	4	iyqla19	-1	-1	5	100	-1	0	14	14160	iyqla19	-1	5	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2000000	0	0	0	ipqsa24	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	Q204353	
Q204354	-1	0	0	-1	35	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204354	
Q204355	-1	0	0	-1	35	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204355	
Q204356	-1	0	0	-1	35	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204356	
Q204357	-1	0	0	-1	35	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204357	
Q204358	-1	0	0	-1	35	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204358	
Q204359	-1	0	0	-1	35	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204359	
Q304360	-1	0	0	-1	36	0	0	0	4	iyqla21	-1	-1	1	100	-1	0	4	iyqla22	-1	-1	1	100	-1	0	1	031A2	-1	-1	1	100	-1	1	-1	0	0	0	0	0	0	iqell01	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204361	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304360	
Q204361	-1	0	0	-1	36	0	0	0	1	131A0	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204362	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204361	
Q204362	-1	0	0	-1	36	0	0	0	4	iyqla25	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204363	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204362	
Q204363	-1	0	0	-1	36	0	0	0	1	131A1	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204364	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204363	
Q204364	-1	0	0	-1	36	0	0	0	1	131A3	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204365	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204364	
Q204365	-1	0	0	-1	36	0	0	0	4	iyqla23	-1	-1	1	100	-1	0	4	iyqla24	-1	-1	1	100	-1	0	1	131A1	-1	-1	1	100	-1	1	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204366	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204365	
Q204366	-1	0	0	-1	36	0	0	0	14	131A0	iyqla25	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204367	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204366	
Q204367	-1	0	0	-1	36	0	0	0	1	031A2	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	3500000	0	0	0	bxbch01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204367	
Q304368	-1	0	0	-1	36	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304368	
Q304369	-1	0	0	-1	36	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304369	
Q304370	51	0	1	86400	37	0	0	0	4	iyqla58	-1	-1	1	100	-1	0	1	03130	-1	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204371	-1	-1	-1	-1	21	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304370	
Q204371	51	0	1	0	37	0	0	0	1	030F0	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204372	-1	-1	-1	-1	21	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204371	
Q204372	51	1	1	0	37	0	0	0	3	06B13	-1	-1	15	100	-1	0	3	06B23	-1	-1	15	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2000000	0	0	1	igbwb47	1	-1	igbrb47	1	-1	igbfb47	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204373	-1	-1	-1	-1	21	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204372	
Q304373	-1	0	0	-1	37	0	0	0	1	131A2	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iyqsa11	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204374	-1	-1	-1	-1	22	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304373	
Q204374	-1	0	0	-1	37	0	0	0	14	131A4	iyqsa11	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204376	-1	-1	-1	-1	22	1	0	30	-1	-1	-1	-1	-1	-1	-1	Q204375	-1	-1	0	Q204374	
Q204375	-1	0	0	-1	37	0	0	0	1	131A2	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iyqsa11	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204374	-1	-1	-1	-1	22	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204375	
Q204376	-1	0	0	-1	37	0	0	0	4	iyqla59	-1	-1	5	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204377	-1	-1	-1	-1	22	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204376	
Q204377	-1	0	0	-1	37	0	0	0	1	031A4	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2500000	0	0	1	ilbwb47	1	-1	ilbrb47	1	-1	ilbfb47	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204377	
Q204378	-1	0	0	-1	37	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204378	
Q204379	-1	0	0	-1	37	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204379	
Q304380	-1	0	0	-1	38	0	0	0	1	13061	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204381	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304380	
Q204381	-1	1	0	-1	38	0	0	0	3	0511B	-1	-1	15	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204382	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204381	
Q204382	-1	1	0	-1	38	0	0	0	3	0501B	-1	-1	20	100	-1	0	3	04F1B	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2000000	0	0	1	iubwb47	1	-1	iubrb47	1	-1	iubfb47	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204382	
Q304383	-1	0	0	-1	38	0	0	0	1	131A0	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204384	-1	-1	-1	-1	24	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304383	
Q204384	-1	0	0	-1	38	0	0	0	3	08D23	-1	-1	3	100	-1	0	3	08723	-1	-1	3	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2500000	0	0	1	isbwb47	1	-1	isbrb47	1	-1	isbfb47	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204384	
Q304385	-1	0	0	-1	38	0	0	0	3	01A0B	-1	-1	3	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204386	-1	-1	-1	-1	25	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	Q304385	
Q204386	-1	0	0	-1	38	0	0	0	3	01A1B	-1	-1	5	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204387	-1	-1	-1	-1	25	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	Q204386	
