string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	float	END
ikatb02	1	400600	156	Бустер Стремительности [Ранг 2 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb02	-1	1	9	
ikatb03	1	400600	156	Бустер Стремительности [Ранг 1 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb03	-1	1	9	
ikatb04	1	400600	156	Бустер Стремительности [Ранг 2 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb04	-1	1	9	
ikatb05	1	400600	156	Бустер Стремительности [Ранг 1 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb05	-1	1	9	
ikatb06	1	400600	156	Бустер Стремительности [Ранг 6 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb06	-1	1	9	
ikatb07	1	400600	156	Бустер Стремительности [Ранг 7 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb07	-1	1	9	
ikatb08	1	400600	156	Бустер Стремительности [Ранг 8 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	4,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb08	-1	1	9	
ikatb09	1	400600	156	Бустер Стремительности [Ранг 9 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb09	-1	1	9	
ikatb10	1	400600	156	Бустер Стремительности [Ранг 10 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	5,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb10	-1	1	9	
ikatb11	1	400600	156	Бустер Стремительности [Ранг 11 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb11	-1	1	9	
ikatb12	1	400600	156	Бустер Стремительности [Ранг 12 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	6,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb12	-1	1	9	
ikatb13	1	400600	156	Бустер Стремительности [Ранг 13 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb13	-1	1	9	
ikatb14	1	400600	156	Бустер Стремительности [Ранг 14 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	7,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb14	-1	1	9	
ikatb15	1	400600	156	Бустер Стремительности [Ранг 15 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb15	-1	1	9	
ikatb16	1	400600	156	Бустер Стремительности [Ранг 16 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	8,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb16	-1	1	9	
ikatb17	1	400600	156	Бустер Стремительности [Ранг 17 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb17	-1	1	9	
ikatb18	1	400600	156	Бустер Стремительности [Ранг 18 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	9,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb18	-1	1	9	
ikatb19	1	400600	156	Бустер Стремительности [Ранг 19 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb19	-1	1	9	
ikatb20	1	400600	156	Бустер Стремительности [Ранг 20 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	10,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb20	-1	1	9	
ikatb21	1	400600	156	Бустер Стремительности [Ранг 21 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb21	-1	1	9	
ikatb22	1	400600	156	Бустер Стремительности [Ранг 22 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	11,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb22	-1	1	9	
ikatb23	1	400600	156	Бустер Стремительности [Ранг 23 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb23	-1	1	9	
ikatb24	1	400600	156	Бустер Стремительности [Ранг 24 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	12,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb24	-1	1	9	
ikatb25	1	400600	156	Бустер Стремительности [Ранг 25 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb25	-1	1	9	
ikatb26	1	400600	156	Бустер Стремительности [Ранг 26 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	13,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb26	-1	1	9	
ikatb27	1	400600	156	Бустер Стремительности [Ранг 27 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb27	-1	1	9	
ikatb28	1	400600	156	Бустер Стремительности [Ранг 28 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	14,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb28	-1	1	9	
ikatb29	1	400600	156	Бустер Стремительности [Ранг 29 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb29	-1	1	9	
ikatb30	1	400600	156	Бустер Стремительности [Ранг 30 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	15,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb30	-1	1	9	
ikatb31	1	400600	156	Бустер Стремительности [Ранг 31 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	16	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb31	-1	1	9	
ikatb32	1	400600	156	Бустер Стремительности [Ранг 32 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	16,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb32	-1	1	9	
ikatb33	1	400600	156	Бустер Стремительности [Ранг 33 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	17	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb33	-1	1	9	
ikatb34	1	400600	156	Бустер Стремительности [Ранг 34 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	17,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb34	-1	1	9	
ikatb35	1	400600	156	Бустер Стремительности [Ранг 35 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb35	-1	1	9	
ikatb36	1	400600	156	Бустер Стремительности [Ранг 36 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	18,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb36	-1	1	9	
ikatb37	1	400600	156	Бустер Стремительности [Ранг 37 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb37	-1	1	9	
ikatb38	1	400600	156	Бустер Стремительности [Ранг 38 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	19,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb38	-1	1	9	
ikatb39	1	400600	156	Бустер Стремительности [Ранг 39 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	20	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb39	-1	1	9	
ikatb40	1	400600	156	Бустер Стремительности [Ранг 40 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	20,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb40	-1	1	9	
ikatb41	1	400600	156	Бустер Стремительности [Ранг 41 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	21	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb41	-1	1	9	
ikatb42	1	400600	156	Бустер Стремительности [Ранг 42 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	21,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb42	-1	1	9	
ikatb43	1	400600	156	Бустер Стремительности [Ранг 43 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	22	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb43	-1	1	9	
ikatb44	1	400600	156	Бустер Стремительности [Ранг 44 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	22,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb44	-1	1	9	
ikatb45	1	400600	156	Бустер Стремительности [Ранг 45 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	23	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb45	-1	1	9	
ikatb46	1	400600	156	Бустер Стремительности [Ранг 46 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	23,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb46	-1	1	9	
ikatb47	1	400600	156	Бустер Стремительности [Ранг 47 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	24	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb47	-1	1	9	
ikatb48	1	400600	156	Бустер Стремительности [Ранг 48 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	24,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb48	-1	1	9	
ikatb49	1	400600	156	Бустер Стремительности [Ранг 49 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	25	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb49	-1	1	9	
ikatb50	1	400600	156	Бустер Стремительности [Ранг 50 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	25,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb50	-1	1	9	
ikatb51	1	400600	156	Бустер Стремительности [Ранг 51 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	26	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb51	-1	1	9	
ikatb52	1	400600	156	Бустер Стремительности [Ранг 52 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	26,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb52	-1	1	9	
ikatb53	1	400600	156	Бустер Стремительности [Ранг 53 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	27	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb53	-1	1	9	
ikatb54	1	400600	156	Бустер Стремительности [Ранг 54 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	27,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb54	-1	1	9	
ikatb55	1	400600	156	Бустер Стремительности [Ранг 55 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	28	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb55	-1	1	9	
ikatb56	1	400600	156	Бустер Стремительности [Ранг 56 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	28,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb56	-1	1	9	
ikatb57	1	400600	156	Бустер Стремительности [Ранг 57 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	29	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb57	-1	1	9	
ikatb58	1	400600	156	Бустер Стремительности [Ранг 58 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	29,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb58	-1	1	9	
ikatb59	1	400600	156	Бустер Стремительности [Ранг 59 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb59	-1	1	9	
ikatb60	1	400600	156	Бустер Стремительности [Ранг 60 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	30,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb60	-1	1	9	
ikatb61	1	400600	156	Бустер Стремительности [Ранг 61 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	31	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb61	-1	1	9	
ikatb62	1	400600	156	Бустер Стремительности [Ранг 62 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	31,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb62	-1	1	9	
ikatb63	1	400600	156	Бустер Стремительности [Ранг 63 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	32	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb63	-1	1	9	
ikatb64	1	400600	156	Бустер Стремительности [Ранг 64 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	32,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb64	-1	1	9	
ikatb65	1	400600	156	Бустер Стремительности [Ранг 65 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	33	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb65	-1	1	9	
ikatb66	1	400600	156	Бустер Стремительности [Ранг 66 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	33,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb66	-1	1	9	
ikatb67	1	400600	156	Бустер Стремительности [Ранг 67 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	34	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb67	-1	1	9	
ikatb68	1	400600	156	Бустер Стремительности [Ранг 68 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	34,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb68	-1	1	9	
ikatb69	1	400600	156	Бустер Стремительности [Ранг 69 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	35	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb69	-1	1	9	
ikatb70	1	400600	156	Бустер Стремительности [Ранг 70 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	35,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb70	-1	1	9	
ikatb71	1	400600	156	Бустер Стремительности [Ранг 71 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	36	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb71	-1	1	9	
ikatb72	1	400600	156	Бустер Стремительности [Ранг 72 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	36,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb72	-1	1	9	
ikatb73	1	400600	156	Бустер Стремительности [Ранг 73 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	37	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb73	-1	1	9	
ikatb74	1	400600	156	Бустер Стремительности [Ранг 74 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	37,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb74	-1	1	9	
ikatb75	1	400600	156	Бустер Стремительности [Ранг 75 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	38	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb75	-1	1	9	
ikatb76	1	400600	156	Бустер Стремительности [Ранг 76 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	38,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb76	-1	1	9	
ikatb77	1	400600	156	Бустер Стремительности [Ранг 77 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	39	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb77	-1	1	9	
ikatb78	1	400600	156	Бустер Стремительности [Ранг 78 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	39,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb78	-1	1	9	
ikatb79	1	400600	156	Бустер Стремительности [Ранг 79 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	40	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb79	-1	1	9	
ikatb80	1	400600	156	Бустер Стремительности [Ранг 80 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	40,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb80	-1	1	9	
ikatb81	1	400600	156	Бустер Стремительности [Ранг 81 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	41	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb81	-1	1	9	
ikatb82	1	400600	156	Бустер Стремительности [Ранг 82 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	41,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb82	-1	1	9	
ikatb83	1	400600	156	Бустер Стремительности [Ранг 83 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	42	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb83	-1	1	9	
ikatb84	1	400600	156	Бустер Стремительности [Ранг 84 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	42,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb84	-1	1	9	
ikatb85	1	400600	156	Бустер Стремительности [Ранг 85 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	43	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb85	-1	1	9	
ikatb86	1	400600	156	Бустер Стремительности [Ранг 86 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	43,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb86	-1	1	9	
ikatb87	1	400600	156	Бустер Стремительности [Ранг 87 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	44	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb87	-1	1	9	
ikatb88	1	400600	156	Бустер Стремительности [Ранг 88 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	44,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb88	-1	1	9	
ikatb89	1	400600	156	Бустер Стремительности [Ранг 89 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	45	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb89	-1	1	9	
