clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	float	dword	END
ikatb52	Бустер Стремительности [Ранг 52 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1730	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	26,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb53	Бустер Стремительности [Ранг 53 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1731	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	27	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb54	Бустер Стремительности [Ранг 54 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1732	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	27,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb55	Бустер Стремительности [Ранг 55 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1733	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	28	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb56	Бустер Стремительности [Ранг 56 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1734	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	28,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb57	Бустер Стремительности [Ранг 57 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1735	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	29	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb58	Бустер Стремительности [Ранг 58 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1736	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	29,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb59	Бустер Стремительности [Ранг 59 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1737	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	30	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb60	Бустер Стремительности [Ранг 60 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1738	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	30,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb61	Бустер Стремительности [Ранг 61 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1739	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	31	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb62	Бустер Стремительности [Ранг 62 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1740	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	31,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb63	Бустер Стремительности [Ранг 63 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1741	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	32	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb64	Бустер Стремительности [Ранг 64 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1742	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	32,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb65	Бустер Стремительности [Ранг 65 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1743	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	33	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb66	Бустер Стремительности [Ранг 66 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1744	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	33,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb67	Бустер Стремительности [Ранг 67 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1745	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	34	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb68	Бустер Стремительности [Ранг 68 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1746	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	34,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb69	Бустер Стремительности [Ранг 69 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1747	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	35	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb70	Бустер Стремительности [Ранг 70 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1748	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	35,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb71	Бустер Стремительности [Ранг 71 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1749	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	36	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb72	Бустер Стремительности [Ранг 72 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1750	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	36,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb73	Бустер Стремительности [Ранг 73 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1751	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	37	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb74	Бустер Стремительности [Ранг 74 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1752	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	37,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb75	Бустер Стремительности [Ранг 75 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1753	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	38	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb76	Бустер Стремительности [Ранг 76 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1754	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	38,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb77	Бустер Стремительности [Ранг 77 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1755	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	39	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb78	Бустер Стремительности [Ранг 78 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1756	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	39,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb79	Бустер Стремительности [Ранг 79 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1757	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	40	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb80	Бустер Стремительности [Ранг 80 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1758	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	40,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb81	Бустер Стремительности [Ранг 81 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1759	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	41	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb82	Бустер Стремительности [Ранг 82 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1760	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	41,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb83	Бустер Стремительности [Ранг 83 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1761	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	42	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb84	Бустер Стремительности [Ранг 84 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1762	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	42,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb85	Бустер Стремительности [Ранг 85 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1763	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	43	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb86	Бустер Стремительности [Ранг 86 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1764	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	43,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb87	Бустер Стремительности [Ранг 87 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1765	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	44	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb88	Бустер Стремительности [Ранг 88 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1766	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	44,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb89	Бустер Стремительности [Ранг 89 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1767	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	45	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb90	Бустер Стремительности [Ранг 90 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1768	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	45,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb91	Бустер Стремительности [Ранг 91 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1769	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	46	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb92	Бустер Стремительности [Ранг 92 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1770	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	46,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb93	Бустер Стремительности [Ранг 93 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1771	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	47	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb94	Бустер Стремительности [Ранг 94 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1772	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	47,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb95	Бустер Стремительности [Ранг 95 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1773	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	48	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb96	Бустер Стремительности [Ранг 96 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1774	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	48,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb97	Бустер Стремительности [Ранг 97 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1775	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	49	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb98	Бустер Стремительности [Ранг 98 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1776	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	49,5	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikatb99	Бустер Стремительности [Ранг 99 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1777	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	3	0	0	0	0	0	0	50	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb00	Бустер Возвышения [Стандартный 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1778	1	0	1	-1	5	0	7	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb01	Бустер Возвышения [Ранг 1 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1779	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,004	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb02	Бустер Возвышения [Ранг 2 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1780	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,006	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb03	Бустер Возвышения [Ранг 1 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1781	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,008	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb04	Бустер Возвышения [Ранг 2 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1782	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,01	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb05	Бустер Возвышения [Ранг 1 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1783	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,012	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb06	Бустер Возвышения [Ранг 6 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1784	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,014	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb07	Бустер Возвышения [Ранг 7 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1785	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,016000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb08	Бустер Возвышения [Ранг 8 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1786	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,017999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb09	Бустер Возвышения [Ранг 9 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1787	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,02	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb10	Бустер Возвышения [Ранг 10 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1788	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,022	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb11	Бустер Возвышения [Ранг 11 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1789	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,024	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb12	Бустер Возвышения [Ранг 12 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1790	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,026000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb13	Бустер Возвышения [Ранг 13 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1791	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,028000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb14	Бустер Возвышения [Ранг 14 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1792	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,029999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb15	Бустер Возвышения [Ранг 15 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1793	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,032000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb16	Бустер Возвышения [Ранг 16 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1794	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,034000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb17	Бустер Возвышения [Ранг 17 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1795	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,035999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb18	Бустер Возвышения [Ранг 18 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1796	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,037999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb19	Бустер Возвышения [Ранг 19 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1797	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,039999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb20	Бустер Возвышения [Ранг 20 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1798	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,041999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb21	Бустер Возвышения [Ранг 21 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1799	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,044	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb22	Бустер Возвышения [Ранг 22 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1800	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,046	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb23	Бустер Возвышения [Ранг 23 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1801	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,048	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb24	Бустер Возвышения [Ранг 24 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1802	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,050000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb25	Бустер Возвышения [Ранг 25 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1803	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,052000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb26	Бустер Возвышения [Ранг 26 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1804	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,054000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb27	Бустер Возвышения [Ранг 27 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1805	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,056000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb28	Бустер Возвышения [Ранг 28 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1806	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,057999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb29	Бустер Возвышения [Ранг 29 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1807	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,059999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb30	Бустер Возвышения [Ранг 30 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1808	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,061999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb31	Бустер Возвышения [Ранг 31 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1809	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,064000003	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb32	Бустер Возвышения [Ранг 32 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1810	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,066	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb33	Бустер Возвышения [Ранг 33 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1811	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,068000004	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb34	Бустер Возвышения [Ранг 34 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1812	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,07	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb35	Бустер Возвышения [Ранг 35 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1813	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,071999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb36	Бустер Возвышения [Ранг 36 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1814	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,074000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb37	Бустер Возвышения [Ранг 37 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1815	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,075999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb38	Бустер Возвышения [Ранг 38 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1816	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,078000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb39	Бустер Возвышения [Ранг 39 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1817	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,079999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikahb40	Бустер Возвышения [Ранг 40 	400600	156	00001	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1818	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	5	0	0	0	0	0	0	0,082000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
