string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	float	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iaccd41	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,209999993	6	0,289999992	0	0	0	0	1	1	1	1	1	tiaccd41	0	0	
iaccd42	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,219999999	6	0,289999992	0	0	0	0	1	1	1	1	1	tiaccd42	0	0	
iaccd43	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,230000004	6	0,289999992	0	0	0	0	1	1	1	1	1	tiaccd43	0	0	
iaccd44	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,239999995	6	0,289999992	0	0	0	0	1	1	1	1	1	tiaccd44	0	0	
iaccd45	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,25	6	0,289999992	0	0	0	0	1	1	1	1	1	tiaccd45	0	0	
iaccd46	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,209999993	6	0,300000012	0	0	0	0	1	1	1	1	1	tiaccd46	0	0	
iaccd47	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,219999999	6	0,300000012	0	0	0	0	1	1	1	1	1	tiaccd47	0	0	
iaccd48	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,230000004	6	0,300000012	0	0	0	0	1	1	1	1	1	tiaccd48	0	0	
iaccd49	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,239999995	6	0,300000012	0	0	0	0	1	1	1	1	1	tiaccd49	0	0	
iaccd50	1	80085F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,25	6	0,300000012	0	0	0	0	1	1	1	1	1	tiaccd50	0	0	
iaccd51	1	80085F	38	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,209999993	8	1	0	0	0	0	1	1	1	1	1	tiaccd51	0	0	
iaccd52	1	80085F	38	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,219999999	8	1	0	0	0	0	1	1	1	1	1	tiaccd52	0	0	
iaccd53	1	80085F	38	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,230000004	8	1	0	0	0	0	1	1	1	1	1	tiaccd53	0	0	
iaccd54	1	80085F	38	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,239999995	8	1	0	0	0	0	1	1	1	1	1	tiaccd54	0	0	
iaccd55	1	80085F	38	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	7	0,25	8	1	0	0	0	0	1	1	1	1	1	tiaccd55	0	0	
iaccd56	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	21	0	0	0	0	1	1	1	1	1	tiaccd56	0	0	
iaccd57	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	21	0	0	0	0	1	1	1	1	1	tiaccd57	0	0	
iaccd58	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	21	0	0	0	0	1	1	1	1	1	tiaccd58	0	0	
iaccd59	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	21	0	0	0	0	1	1	1	1	1	tiaccd59	0	0	
iaccd60	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	21	0	0	0	0	1	1	1	1	1	tiaccd60	0	0	
iaccd61	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	22	0	0	0	0	1	1	1	1	1	tiaccd61	0	0	
iaccd62	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	22	0	0	0	0	1	1	1	1	1	tiaccd62	0	0	
iaccd63	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	22	0	0	0	0	1	1	1	1	1	tiaccd63	0	0	
iaccd64	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	22	0	0	0	0	1	1	1	1	1	tiaccd64	0	0	
iaccd65	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	22	0	0	0	0	1	1	1	1	1	tiaccd65	0	0	
iaccd66	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	23	0	0	0	0	1	1	1	1	1	tiaccd66	0	0	
iaccd67	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	23	0	0	0	0	1	1	1	1	1	tiaccd67	0	0	
iaccd68	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	23	0	0	0	0	1	1	1	1	1	tiaccd68	0	0	
iaccd69	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	23	0	0	0	0	1	1	1	1	1	tiaccd69	0	0	
iaccd70	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	23	0	0	0	0	1	1	1	1	1	tiaccd70	0	0	
iaccd71	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	24	0	0	0	0	1	1	1	1	1	tiaccd71	0	0	
iaccd72	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	24	0	0	0	0	1	1	1	1	1	tiaccd72	0	0	
iaccd73	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	24	0	0	0	0	1	1	1	1	1	tiaccd73	0	0	
iaccd74	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	24	0	0	0	0	1	1	1	1	1	tiaccd74	0	0	
iaccd75	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	24	0	0	0	0	1	1	1	1	1	tiaccd75	0	0	
iaccd76	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	25	0	0	0	0	1	1	1	1	1	tiaccd76	0	0	
iaccd77	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	25	0	0	0	0	1	1	1	1	1	tiaccd77	0	0	
iaccd78	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	25	0	0	0	0	1	1	1	1	1	tiaccd78	0	0	
iaccd79	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	25	0	0	0	0	1	1	1	1	1	tiaccd79	0	0	
iaccd80	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	25	0	0	0	0	1	1	1	1	1	tiaccd80	0	0	
iaaad01	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	21	0	0	0	0	1	1	1	1	1	tiaaad01	0	0	
iaaad02	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	21	0	0	0	0	1	1	1	1	1	tiaaad02	0	0	
iaaad03	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	21	0	0	0	0	1	1	1	1	1	tiaaad03	0	0	
iaaad04	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	21	0	0	0	0	1	1	1	1	1	tiaaad04	0	0	
iaaad05	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	21	0	0	0	0	1	1	1	1	1	tiaaad05	0	0	
iaaad06	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	22	0	0	0	0	1	1	1	1	1	tiaaad06	0	0	
iaaad07	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	22	0	0	0	0	1	1	1	1	1	tiaaad07	0	0	
iaaad08	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	22	0	0	0	0	1	1	1	1	1	tiaaad08	0	0	
iaaad09	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	22	0	0	0	0	1	1	1	1	1	tiaaad09	0	0	
iaaad10	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	22	0	0	0	0	1	1	1	1	1	tiaaad10	0	0	
iaaad11	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	23	0	0	0	0	1	1	1	1	1	tiaaad11	0	0	
iaaad12	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	23	0	0	0	0	1	1	1	1	1	tiaaad12	0	0	
iaaad13	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	23	0	0	0	0	1	1	1	1	1	tiaaad13	0	0	
iaaad14	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	23	0	0	0	0	1	1	1	1	1	tiaaad14	0	0	
iaaad15	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	23	0	0	0	0	1	1	1	1	1	tiaaad15	0	0	
iaaad16	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	24	0	0	0	0	1	1	1	1	1	tiaaad16	0	0	
iaaad17	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	24	0	0	0	0	1	1	1	1	1	tiaaad17	0	0	
iaaad18	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	24	0	0	0	0	1	1	1	1	1	tiaaad18	0	0	
iaaad19	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	24	0	0	0	0	1	1	1	1	1	tiaaad19	0	0	
iaaad20	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	24	0	0	0	0	1	1	1	1	1	tiaaad20	0	0	
iaaad21	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	4	25	0	0	0	0	1	1	1	1	1	tiaaad21	0	0	
iaaad22	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	4	25	0	0	0	0	1	1	1	1	1	tiaaad22	0	0	
iaaad23	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	4	25	0	0	0	0	1	1	1	1	1	tiaaad23	0	0	
iaaad24	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	4	25	0	0	0	0	1	1	1	1	1	tiaaad24	0	0	
iaaad25	1	4008A4	60	Стихийная Пластичная Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	4	25	0	0	0	0	1	1	1	1	1	tiaaad25	0	0	
iaaad26	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	7	0,25999999	0	0	0	0	1	1	1	1	1	tiaaad26	0	0	
iaaad27	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	7	0,25999999	0	0	0	0	1	1	1	1	1	tiaaad27	0	0	
iaaad28	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	7	0,25999999	0	0	0	0	1	1	1	1	1	tiaaad28	0	0	
iaaad29	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	7	0,25999999	0	0	0	0	1	1	1	1	1	tiaaad29	0	0	
iaaad30	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	7	0,25999999	0	0	0	0	1	1	1	1	1	tiaaad30	0	0	
iaaad31	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	7	0,270000011	0	0	0	0	1	1	1	1	1	tiaaad31	0	0	
iaaad32	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	7	0,270000011	0	0	0	0	1	1	1	1	1	tiaaad32	0	0	
iaaad33	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	7	0,270000011	0	0	0	0	1	1	1	1	1	tiaaad33	0	0	
iaaad34	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	7	0,270000011	0	0	0	0	1	1	1	1	1	tiaaad34	0	0	
iaaad35	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	7	0,270000011	0	0	0	0	1	1	1	1	1	tiaaad35	0	0	
iaaad36	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	7	0,280000001	0	0	0	0	1	1	1	1	1	tiaaad36	0	0	
iaaad37	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	7	0,280000001	0	0	0	0	1	1	1	1	1	tiaaad37	0	0	
iaaad38	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	7	0,280000001	0	0	0	0	1	1	1	1	1	tiaaad38	0	0	
iaaad39	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	7	0,280000001	0	0	0	0	1	1	1	1	1	tiaaad39	0	0	
iaaad40	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	7	0,280000001	0	0	0	0	1	1	1	1	1	tiaaad40	0	0	
iaaad41	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	7	0,289999992	0	0	0	0	1	1	1	1	1	tiaaad41	0	0	
iaaad42	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	7	0,289999992	0	0	0	0	1	1	1	1	1	tiaaad42	0	0	
iaaad43	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	7	0,289999992	0	0	0	0	1	1	1	1	1	tiaaad43	0	0	
iaaad44	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	7	0,289999992	0	0	0	0	1	1	1	1	1	tiaaad44	0	0	
iaaad45	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	7	0,289999992	0	0	0	0	1	1	1	1	1	tiaaad45	0	0	
iaaad46	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	7	0,300000012	0	0	0	0	1	1	1	1	1	tiaaad46	0	0	
iaaad47	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	7	0,300000012	0	0	0	0	1	1	1	1	1	tiaaad47	0	0	
iaaad48	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	7	0,300000012	0	0	0	0	1	1	1	1	1	tiaaad48	0	0	
iaaad49	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	7	0,300000012	0	0	0	0	1	1	1	1	1	tiaaad49	0	0	
iaaad50	1	4008A4	60	Стихийная Отражающая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	7	0,300000012	0	0	0	0	1	1	1	1	1	tiaaad50	0	0	
iaaad51	1	4008A4	60	Стихийная Силовая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,25999999	8	1	0	0	0	0	1	1	1	1	1	tiaaad51	0	0	
iaaad52	1	4008A4	60	Стихийная Силовая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,270000011	8	1	0	0	0	0	1	1	1	1	1	tiaaad52	0	0	
iaaad53	1	4008A4	60	Стихийная Силовая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,280000001	8	1	0	0	0	0	1	1	1	1	1	tiaaad53	0	0	
iaaad54	1	4008A4	60	Стихийная Силовая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,289999992	8	1	0	0	0	0	1	1	1	1	1	tiaaad54	0	0	
iaaad55	1	4008A4	60	Стихийная Силовая Гарнитура	8	0	10	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	6	0,300000012	8	1	0	0	0	0	1	1	1	1	1	tiaaad55	0	0	
iacsa01	1	A00800	158	Амулет Новичка	8	0	10	11111	1	-1	0	0	1	0	0	0	0	20000	0	1	4	4	4	4	5	0,150000006	0	0	0	0	0	0	1	0	0	1	1	tiacsa01	1	0	
iaxqu01	1	A00800	160	Амулет Новуса	8	0	10	11111	1	-1	0	1	10	0	0	0	0	5000	0	1	3	3	3	3	6	0,100000001	5	0,119999997	0	0	0	0	1	0	0	1	1	tiaxqu01	0	0	
iacev01	1	80085F	161	Кулон Победителя А	8	0	10	00110	1	-1	0	0	0	0	0	0	0	500	0	1	0	0	0	0	6	0,300000012	7	0,300000012	0	0	0	0	1	0	0	0	1	tiacev01	0	0	
iacev02	1	80085F	161	Кулон Победителя В	8	0	10	00110	1	-1	0	0	0	0	0	0	0	500	0	1	0	0	0	0	6	0,300000012	4	25	0	0	0	0	1	0	0	0	1	tiacev02	0	0	
iabhs01	1	700873	168	Кулон Мутанта(1)	8	7	10	11000	1	-1	0	0	500000	0	0	0	0	5000	0	1	1	1	1	1	6	0,209999993	7	0,209999993	0	0	0	0	1	1	1	1	1	tiabhs01	0	0	
iabhs02	1	700873	168	Кулон Мутанта(2)	8	7	10	11000	1	-1	0	0	1000000	0	0	0	0	10000	0	1	1	1	1	1	6	0,219999999	7	0,219999999	0	0	0	0	1	1	1	1	1	tiabhs02	0	0	
iabhs03	1	700873	168	Кулон Мутанта(3)	8	7	10	11000	1	-1	0	0	1500000	0	0	0	0	15000	0	1	1	1	1	1	6	0,230000004	7	0,230000004	0	0	0	0	1	1	1	1	1	tiabhs03	0	0	
iabhs04	1	700873	168	Кулон Мутанта(4)	8	7	10	11000	1	-1	0	0	2000000	0	0	0	0	20000	0	1	1	1	1	1	6	0,239999995	7	0,239999995	0	0	0	0	1	1	1	1	1	tiabhs04	0	0	
iabhs05	1	700873	168	Кулон Мутанта(5)	8	7	10	11000	1	-1	0	0	2500000	0	0	0	0	25000	0	1	1	1	1	1	6	0,25	7	0,25	0	0	0	0	1	1	1	1	1	tiabhs05	0	0	
iabhd01	1	700873	169	Амулет Дракона(1)	8	7	10	11000	1	-1	0	0	500000	0	0	0	0	5000	0	1	4	0	0	0	6	0,209999993	3	16	0	0	0	0	1	1	1	1	1	tiabhd01	0	0	
iabhd02	1	700873	169	Амулет Дракона(2)	8	7	10	11000	1	-1	0	0	1000000	0	0	0	0	10000	0	1	4	0	0	0	6	0,219999999	3	17	0	0	0	0	1	1	1	1	1	tiabhd02	0	0	
iabhd03	1	700873	169	Амулет Дракона(3)	8	7	10	11000	1	-1	0	0	1500000	0	0	0	0	15000	0	1	4	0	0	0	6	0,230000004	3	18	0	0	0	0	1	1	1	1	1	tiabhd03	0	0	
iabhd04	1	700873	169	Амулет Дракона(4)	8	7	10	11000	1	-1	0	0	2000000	0	0	0	0	20000	0	1	4	0	0	0	6	0,239999995	3	19	0	0	0	0	1	1	1	1	1	tiabhd04	0	0	
iabhd05	1	700873	169	Амулет Дракона(5)	8	7	10	11000	1	-1	0	0	2500000	0	0	0	0	25000	0	1	4	0	0	0	6	0,25	3	20	0	0	0	0	1	1	1	1	1	tiabhd05	0	0	
iabhb01	1	700873	170	Кулон Вампира(1)	8	7	10	11000	1	-1	0	0	500000	0	0	0	0	5000	0	1	0	0	0	0	6	0,25999999	17	0,01	0	0	0	0	1	1	1	1	1	tiabhb01	0	0	
iabhb02	1	700873	170	Кулон Вампира(2)	8	7	10	11000	1	-1	0	0	1000000	0	0	0	0	10000	0	1	0	0	0	0	6	0,270000011	17	0,02	0	0	0	0	1	1	1	1	1	tiabhb02	0	0	
iabhb03	1	700873	170	Кулон Вампира(3)	8	7	10	11000	1	-1	0	0	1500000	0	0	0	0	15000	0	1	0	0	0	0	6	0,280000001	17	0,029999999	0	0	0	0	1	1	1	1	1	tiabhb03	0	0	
iabhb04	1	700873	170	Кулон Вампира(4)	8	7	10	11000	1	-1	0	0	2000000	0	0	0	0	20000	0	1	0	0	0	0	6	0,289999992	17	0,039999999	0	0	0	0	1	1	1	1	1	tiabhb04	0	0	
iabhb05	1	700873	170	Кулон Вампира(5)	8	7	10	11000	1	-1	0	0	2500000	0	0	0	0	25000	0	1	0	0	0	0	6	0,300000012	17	0,050000001	0	0	0	0	1	1	1	1	1	tiabhb05	0	0	
iabht01	1	700873	171	Кулон Шторма	8	7	10	11000	1	-1	0	0	500000	0	0	0	0	5000	0	1	0	0	0	0	6	0,209999993	4	16	0	0	0	0	1	1	1	1	1	tiabht01	0	0	
iabht02	1	700873	171	Кулон Шторма	8	7	10	11000	1	-1	0	0	1000000	0	0	0	0	10000	0	1	0	0	0	0	6	0,219999999	4	17	0	0	0	0	1	1	1	1	1	tiabht02	0	0	
iabht03	1	700873	171	Кулон Шторма	8	7	10	11000	1	-1	0	0	1500000	0	0	0	0	15000	0	1	0	0	0	0	6	0,230000004	4	18	0	0	0	0	1	1	1	1	1	tiabht03	0	0	
iabht04	1	700873	171	Кулон Шторма	8	7	10	11000	1	-1	0	0	2000000	0	0	0	0	20000	0	1	0	0	0	0	6	0,239999995	4	19	0	0	0	0	1	1	1	1	1	tiabht04	0	0	
