clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	dword	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	word	word	word	word	dword	END
iaccd75	Стихийные Могильные Серьги	80085F	38	00110	10	1	0	1000	0	0	0	0	20000	1	1	1	1	882	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,300000012	24	0	0	0	0	4	4	4	4	0	
iaccd76	Стихийные Могильные Серьги	80085F	38	00110	10	1	0	1000	0	0	0	0	20000	1	1	1	1	883	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,25999999	25	0	0	0	0	4	4	4	4	0	
iaccd77	Стихийные Могильные Серьги	80085F	38	00110	10	1	0	1000	0	0	0	0	20000	1	1	1	1	884	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,270000011	25	0	0	0	0	4	4	4	4	0	
iaccd78	Стихийные Могильные Серьги	80085F	38	00110	10	1	0	1000	0	0	0	0	20000	1	1	1	1	885	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,280000001	25	0	0	0	0	4	4	4	4	0	
iaccd79	Стихийные Могильные Серьги	80085F	38	00110	10	1	0	1000	0	0	0	0	20000	1	1	1	1	886	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,289999992	25	0	0	0	0	4	4	4	4	0	
iaccd80	Стихийные Могильные Серьги	80085F	38	00110	10	1	0	1000	0	0	0	0	20000	1	1	1	1	887	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,300000012	25	0	0	0	0	4	4	4	4	0	
iaaad01	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	888	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,25999999	21	0	0	0	0	4	4	4	4	0	
iaaad02	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	889	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,270000011	21	0	0	0	0	4	4	4	4	0	
iaaad03	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	890	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,280000001	21	0	0	0	0	4	4	4	4	0	
iaaad04	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	891	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,289999992	21	0	0	0	0	4	4	4	4	0	
iaaad05	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	892	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,300000012	21	0	0	0	0	4	4	4	4	0	
iaaad06	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	893	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,25999999	22	0	0	0	0	4	4	4	4	0	
iaaad07	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	894	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,270000011	22	0	0	0	0	4	4	4	4	0	
iaaad08	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	895	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,280000001	22	0	0	0	0	4	4	4	4	0	
iaaad09	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	896	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,289999992	22	0	0	0	0	4	4	4	4	0	
iaaad10	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	897	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,300000012	22	0	0	0	0	4	4	4	4	0	
iaaad11	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	898	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,25999999	23	0	0	0	0	4	4	4	4	0	
iaaad12	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	899	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,270000011	23	0	0	0	0	4	4	4	4	0	
iaaad13	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	900	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,280000001	23	0	0	0	0	4	4	4	4	0	
iaaad14	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	901	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,289999992	23	0	0	0	0	4	4	4	4	0	
iaaad15	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	902	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,300000012	23	0	0	0	0	4	4	4	4	0	
iaaad16	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	903	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,25999999	24	0	0	0	0	4	4	4	4	0	
iaaad17	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	904	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,270000011	24	0	0	0	0	4	4	4	4	0	
iaaad18	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	905	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,280000001	24	0	0	0	0	4	4	4	4	0	
iaaad19	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	906	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,289999992	24	0	0	0	0	4	4	4	4	0	
iaaad20	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	907	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,300000012	24	0	0	0	0	4	4	4	4	0	
iaaad21	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	908	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,25999999	25	0	0	0	0	4	4	4	4	0	
iaaad22	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	909	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,270000011	25	0	0	0	0	4	4	4	4	0	
iaaad23	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	910	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,280000001	25	0	0	0	0	4	4	4	4	0	
iaaad24	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	911	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,289999992	25	0	0	0	0	4	4	4	4	0	
iaaad25	Стихийная Пластичная Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	912	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,300000012	25	0	0	0	0	4	4	4	4	0	
iaaad26	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	913	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,25999999	0,25999999	0	0	0	0	4	4	4	4	0	
iaaad27	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	914	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,270000011	0,25999999	0	0	0	0	4	4	4	4	0	
iaaad28	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	915	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,280000001	0,25999999	0	0	0	0	4	4	4	4	0	
iaaad29	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	916	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,289999992	0,25999999	0	0	0	0	4	4	4	4	0	
iaaad30	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	917	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,300000012	0,25999999	0	0	0	0	4	4	4	4	0	
iaaad31	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	918	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,25999999	0,270000011	0	0	0	0	4	4	4	4	0	
iaaad32	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	919	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,270000011	0,270000011	0	0	0	0	4	4	4	4	0	
iaaad33	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	920	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,280000001	0,270000011	0	0	0	0	4	4	4	4	0	
iaaad34	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	921	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,289999992	0,270000011	0	0	0	0	4	4	4	4	0	
iaaad35	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	922	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,300000012	0,270000011	0	0	0	0	4	4	4	4	0	
iaaad36	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	923	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,25999999	0,280000001	0	0	0	0	4	4	4	4	0	
iaaad37	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	924	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,270000011	0,280000001	0	0	0	0	4	4	4	4	0	
iaaad38	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	925	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,280000001	0,280000001	0	0	0	0	4	4	4	4	0	
iaaad39	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	926	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,289999992	0,280000001	0	0	0	0	4	4	4	4	0	
iaaad40	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	927	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,300000012	0,280000001	0	0	0	0	4	4	4	4	0	
iaaad41	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	928	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,25999999	0,289999992	0	0	0	0	4	4	4	4	0	
iaaad42	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	929	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,270000011	0,289999992	0	0	0	0	4	4	4	4	0	
iaaad43	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	930	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,280000001	0,289999992	0	0	0	0	4	4	4	4	0	
iaaad44	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	931	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,289999992	0,289999992	0	0	0	0	4	4	4	4	0	
iaaad45	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	932	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,300000012	0,289999992	0	0	0	0	4	4	4	4	0	
iaaad46	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	933	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,25999999	0,300000012	0	0	0	0	4	4	4	4	0	
iaaad47	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	934	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,270000011	0,300000012	0	0	0	0	4	4	4	4	0	
iaaad48	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	935	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,280000001	0,300000012	0	0	0	0	4	4	4	4	0	
iaaad49	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	936	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,289999992	0,300000012	0	0	0	0	4	4	4	4	0	
iaaad50	Стихийная Отражающая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	937	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,300000012	0,300000012	0	0	0	0	4	4	4	4	0	
iaaad51	Стихийная Силовая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	938	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,25999999	1	0	0	0	0	4	4	4	4	0	
iaaad52	Стихийная Силовая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	939	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,270000011	1	0	0	0	0	4	4	4	4	0	
iaaad53	Стихийная Силовая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	940	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,280000001	1	0	0	0	0	4	4	4	4	0	
iaaad54	Стихийная Силовая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	941	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,289999992	1	0	0	0	0	4	4	4	4	0	
iaaad55	Стихийная Силовая Гарнитура	4008A4	60	00001	10	1	0	1000	0	0	0	0	20000	1	1	1	1	942	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,300000012	1	0	0	0	0	4	4	4	4	0	
iacsa01	Амулет Новичка	A00800	158	11111	10	0	0	1	0	0	0	0	20000	0	1	0	1	943	1	1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0,150000006	0	0	0	0	0	4	4	4	4	0	
iaxqu01	Амулет Новуса	A00800	160	11111	10	1	0	10	0	0	0	0	5000	0	1	0	1	1060	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	5	0	0	0	0	0	0,100000001	0,119999997	0	0	0	0	3	3	3	3	0	
iacev01	Кулон Победителя А	80085F	161	00110	10	0	0	0	0	0	0	0	500	0	1	0	0	-1	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,300000012	0,300000012	0	0	0	0	0	0	0	0	0	
iacev02	Кулон Победителя В	80085F	161	00110	10	0	0	0	0	0	0	0	500	0	1	0	0	-1	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,300000012	25	0	0	0	0	0	0	0	0	0	
iabhs01	Кулон Мутанта(1)	700873	168	11000	10	0	0	500000	0	0	0	0	5000	1	1	1	1	944	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,209999993	0,209999993	0	0	0	0	1	1	1	1	0	
iabhs02	Кулон Мутанта(2)	700873	168	11000	10	0	0	1000000	0	0	0	0	10000	1	1	1	1	945	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,219999999	0,219999999	0	0	0	0	1	1	1	1	0	
iabhs03	Кулон Мутанта(3)	700873	168	11000	10	0	0	1500000	0	0	0	0	15000	1	1	1	1	946	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,230000004	0,230000004	0	0	0	0	1	1	1	1	0	
iabhs04	Кулон Мутанта(4)	700873	168	11000	10	0	0	2000000	0	0	0	0	20000	1	1	1	1	947	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,239999995	0,239999995	0	0	0	0	1	1	1	1	0	
iabhs05	Кулон Мутанта(5)	700873	168	11000	10	0	0	2500000	0	0	0	0	25000	1	1	1	1	948	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,25	0,25	0	0	0	0	1	1	1	1	0	
iabhd01	Амулет Дракона(1)	700873	169	11000	10	0	0	500000	0	0	0	0	5000	1	1	1	1	949	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,209999993	16	0	0	0	0	4	0	0	0	0	
iabhd02	Амулет Дракона(2)	700873	169	11000	10	0	0	1000000	0	0	0	0	10000	1	1	1	1	950	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,219999999	17	0	0	0	0	4	0	0	0	0	
iabhd03	Амулет Дракона(3)	700873	169	11000	10	0	0	1500000	0	0	0	0	15000	1	1	1	1	951	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,230000004	18	0	0	0	0	4	0	0	0	0	
iabhd04	Амулет Дракона(4)	700873	169	11000	10	0	0	2000000	0	0	0	0	20000	1	1	1	1	952	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,239999995	19	0	0	0	0	4	0	0	0	0	
iabhd05	Амулет Дракона(5)	700873	169	11000	10	0	0	2500000	0	0	0	0	25000	1	1	1	1	953	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,25	20	0	0	0	0	4	0	0	0	0	
iabhb01	Кулон Вампира(1)	700873	170	11000	10	0	0	500000	0	0	0	0	5000	1	1	1	1	954	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	17	0	0	0	0	0	0,25999999	0,01	0	0	0	0	0	0	0	0	0	
iabhb02	Кулон Вампира(2)	700873	170	11000	10	0	0	1000000	0	0	0	0	10000	1	1	1	1	955	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	17	0	0	0	0	0	0,270000011	0,02	0	0	0	0	0	0	0	0	0	
iabhb03	Кулон Вампира(3)	700873	170	11000	10	0	0	1500000	0	0	0	0	15000	1	1	1	1	956	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	17	0	0	0	0	0	0,280000001	0,029999999	0	0	0	0	0	0	0	0	0	
iabhb04	Кулон Вампира(4)	700873	170	11000	10	0	0	2000000	0	0	0	0	20000	1	1	1	1	957	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	17	0	0	0	0	0	0,289999992	0,039999999	0	0	0	0	0	0	0	0	0	
iabhb05	Кулон Вампира(5)	700873	170	11000	10	0	0	2500000	0	0	0	0	25000	1	1	1	1	958	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	17	0	0	0	0	0	0,300000012	0,050000001	0	0	0	0	0	0	0	0	0	
iabht01	Кулон Шторма	700873	171	11000	10	0	0	500000	0	0	0	0	5000	1	1	1	1	959	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,209999993	16	0	0	0	0	0	0	0	0	0	
iabht02	Кулон Шторма	700873	171	11000	10	0	0	1000000	0	0	0	0	10000	1	1	1	1	960	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,219999999	17	0	0	0	0	0	0	0	0	0	
iabht03	Кулон Шторма	700873	171	11000	10	0	0	1500000	0	0	0	0	15000	1	1	1	1	961	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,230000004	18	0	0	0	0	0	0	0	0	0	
iabht04	Кулон Шторма	700873	171	11000	10	0	0	2000000	0	0	0	0	20000	1	1	1	1	962	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,239999995	19	0	0	0	0	0	0	0	0	0	
iabht05	Кулон Шторма	700873	171	11000	10	0	0	2500000	0	0	0	0	25000	1	1	1	1	963	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,25	20	0	0	0	0	0	0	0	0	0	
iachs01	Кулон Мутанта(1)	80085F	168	00110	10	0	0	500000	0	0	0	0	5000	1	1	1	1	964	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,209999993	0,209999993	0	0	0	0	0	1	1	1	0	
iachs02	Кулон Мутанта(2)	80085F	168	00110	10	0	0	1000000	0	0	0	0	10000	1	1	1	1	965	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,219999999	0,219999999	0	0	0	0	0	1	1	1	0	
iachs03	Кулон Мутанта(3)	80085F	168	00110	10	0	0	1500000	0	0	0	0	15000	1	1	1	1	966	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,230000004	0,230000004	0	0	0	0	0	1	1	1	0	
iachs04	Кулон Мутанта(4)	80085F	168	00110	10	0	0	2000000	0	0	0	0	20000	1	1	1	1	967	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,239999995	0,239999995	0	0	0	0	0	1	1	1	0	
iachs05	Кулон Мутанта(5)	80085F	168	00110	10	0	0	2500000	0	0	0	0	25000	1	1	1	1	968	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,25	0,25	0	0	0	0	0	1	1	1	0	
iachd01	Кулон Хищника(1)	80085F	169	00110	10	0	0	500000	0	0	0	0	5000	1	1	1	1	969	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,209999993	16	0	0	0	0	3	0	0	0	0	
iachd02	Кулон Хищника(2)	80085F	169	00110	10	0	0	1000000	0	0	0	0	10000	1	1	1	1	970	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,219999999	17	0	0	0	0	3	0	0	0	0	
iachd03	Кулон Хищника(3)	80085F	169	00110	10	0	0	1500000	0	0	0	0	15000	1	1	1	1	971	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,230000004	18	0	0	0	0	3	0	0	0	0	
iachd04	Кулон Хищника(4)	80085F	169	00110	10	0	0	2000000	0	0	0	0	20000	1	1	1	1	972	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,239999995	19	0	0	0	0	3	0	0	0	0	
iachd05	Кулон Хищника(5)	80085F	169	00110	10	0	0	2500000	0	0	0	0	25000	1	1	1	1	973	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0,25	20	0	0	0	0	3	0	0	0	0	
iachb01	Кулон Вампира(1)	80085F	170	00110	10	0	0	500000	0	0	0	0	5000	1	1	1	1	974	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	17	0	0	0	0	0	0,25999999	0,01	0	0	0	0	0	0	0	0	0	
iachb02	Кулон Вампира(2)	80085F	170	00110	10	0	0	1000000	0	0	0	0	10000	1	1	1	1	975	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	17	0	0	0	0	0	0,270000011	0,02	0	0	0	0	0	0	0	0	0	
