dword	dword	clcode	xeh	dword	byte	stb	byte	byte	byte	byte	byte	byte	byte	dword	dword	dword	dword	dword	hex	hex	hex	hex	hex	dword	dword	dword	dword	dword	dword	END
newType	bewIndex	Code	NewModel	Exp	MakeMastery	Civil	NeedNum	NeedType1	NeedType2	NeedType3	NeedType4	NeedType5	none	NeedIndex1	NeedIndex2	NeedIndex3	NeedIndex4	NeedIndex5	NeedCode1	NeedCode2	NeedCode3	NeedCode4	NeedCode5	NeedNum1	NeedNum2	NeedNum3	NeedNum4	NeedNum5	hz
1	800	iuafa33	4002D8	503	49	00001	3	20	20	17	0	0	0	17	1	2	0	0	181818d8	021818d8	031408d1	00000000	00000000	24	61	13	0	0	0
1	132	iubwa35	700234	504	55	11000	4	20	20	17	17	0	0	13	2	2	7	0	141818d8	031818d8	031408d1	030e08d1	00000000	16	11	10	4	0	0
1	216	iubra35	700288	505	55	11000	4	20	20	17	17	0	0	9	2	2	7	0	101818d8	031818d8	031408d1	030e08d1	00000000	23	11	10	4	0	0
1	300	iubfa35	7002DC	506	55	11000	4	20	20	17	17	0	0	9	2	2	7	0	101818d8	031818d8	031408d1	030e08d1	00000000	23	11	10	4	0	0
1	384	iucwa35	800234	507	55	00110	4	20	20	17	17	0	0	13	2	2	12	0	141818d8	031818d8	031408d1	031214d1	00000000	16	11	10	4	0	0
1	468	iucra35	800288	508	55	00110	4	20	20	17	17	0	0	9	2	2	12	0	101818d8	031818d8	031408d1	031214d1	00000000	23	11	10	4	0	0
1	552	iucfa35	8002DC	509	55	00110	4	20	20	17	17	0	0	9	2	2	12	0	101818d8	031818d8	031408d1	031214d1	00000000	23	11	10	4	0	0
1	636	iuawa35	400234	510	55	00001	4	20	20	17	17	0	0	6	2	2	17	0	071818d8	031818d8	031408d1	030008d1	00000000	10	12	12	4	0	0
1	720	iuara35	400288	511	55	00001	4	20	20	17	17	0	0	17	2	2	17	0	181818d8	031818d8	031408d1	030008d1	00000000	22	12	12	4	0	0
1	804	iuafa35	4002DC	512	55	00001	4	20	20	17	17	0	0	17	2	2	17	0	181818d8	031818d8	031408d1	030008d1	00000000	22	12	12	4	0	0
1	136	iubwa37	700238	513	60	11000	4	20	20	17	17	0	0	13	2	2	7	0	141818d8	031818d8	031408d1	030e08d1	00000000	19	13	12	4	0	0
1	220	iubra37	70028C	514	60	11000	4	20	20	17	17	0	0	9	2	2	7	0	101818d8	031818d8	031408d1	030e08d1	00000000	27	13	12	4	0	0
1	304	iubfa37	7002E0	515	60	11000	4	20	20	17	17	0	0	9	2	2	7	0	101818d8	031818d8	031408d1	030e08d1	00000000	27	13	12	4	0	0
1	388	iucwa37	800238	516	60	00110	4	20	20	17	17	0	0	13	2	2	12	0	141818d8	031818d8	031408d1	031214d1	00000000	19	13	12	4	0	0
1	472	iucra37	80028C	517	60	00110	4	20	20	17	17	0	0	9	2	2	12	0	101818d8	031818d8	031408d1	031214d1	00000000	27	13	12	4	0	0
1	556	iucfa37	8002E0	518	60	00110	4	20	20	17	17	0	0	9	2	2	12	0	101818d8	031818d8	031408d1	031214d1	00000000	27	13	12	4	0	0
1	640	iuawa37	400238	519	60	00001	4	20	20	17	17	0	0	6	2	2	17	0	071818d8	031818d8	031408d1	030008d1	00000000	12	15	14	5	0	0
1	724	iuara37	40028C	520	60	00001	4	20	20	17	17	0	0	17	2	2	17	0	181818d8	031818d8	031408d1	030008d1	00000000	26	15	14	5	0	0
1	808	iuafa37	4002E0	521	60	00001	4	20	20	17	17	0	0	17	2	2	17	0	181818d8	031818d8	031408d1	030008d1	00000000	26	15	14	5	0	0
1	140	iubwa39	70023C	522	65	11000	4	20	20	17	17	0	0	14	2	2	7	0	151818d8	031818d8	031408d1	030e08d1	00000000	7	15	14	5	0	0
1	224	iubra39	700290	523	65	11000	4	20	20	17	17	0	0	10	2	2	7	0	111818d8	031818d8	031408d1	030e08d1	00000000	6	15	14	5	0	0
1	308	iubfa39	7002E4	524	65	11000	4	20	20	17	17	0	0	10	2	2	7	0	111818d8	031818d8	031408d1	030e08d1	00000000	6	15	14	5	0	0
1	392	iucwa39	80023C	525	65	00110	4	20	20	17	17	0	0	14	2	2	12	0	151818d8	031818d8	031408d1	031214d1	00000000	7	15	14	5	0	0
1	476	iucra39	800290	526	65	00110	4	20	20	17	17	0	0	10	2	2	12	0	111818d8	031818d8	031408d1	031214d1	00000000	6	15	14	5	0	0
1	560	iucfa39	8002E4	527	65	00110	4	20	20	17	17	0	0	10	2	2	12	0	111818d8	031818d8	031408d1	031214d1	00000000	6	15	14	5	0	0
1	644	iuawa39	40023C	528	65	00001	4	20	20	17	17	0	0	6	2	2	17	0	071818d8	031818d8	031408d1	030008d1	00000000	14	17	16	6	0	0
1	728	iuara39	400290	529	65	00001	4	20	20	17	17	0	0	18	2	2	17	0	191818d8	031818d8	031408d1	030008d1	00000000	6	17	16	6	0	0
1	812	iuafa39	4002E4	530	65	00001	4	20	20	17	17	0	0	18	2	2	17	0	191818d8	031818d8	031408d1	030008d1	00000000	6	17	16	6	0	0
1	144	iubwa41	700240	531	71	11000	4	20	20	17	17	0	0	14	2	2	7	0	151818d8	031818d8	031408d1	030e08d1	00000000	8	18	17	6	0	0
1	228	iubra41	700294	532	71	11000	4	20	20	17	17	0	0	10	2	2	7	0	111818d8	031818d8	031408d1	030e08d1	00000000	7	18	17	6	0	0
1	312	iubfa41	7002E8	533	71	11000	4	20	20	17	17	0	0	10	2	2	7	0	111818d8	031818d8	031408d1	030e08d1	00000000	7	18	17	6	0	0
1	396	iucwa41	800240	534	71	00110	4	20	20	17	17	0	0	14	2	2	12	0	151818d8	031818d8	031408d1	031214d1	00000000	8	18	17	6	0	0
1	480	iucra41	800294	535	71	00110	4	20	20	17	17	0	0	10	2	2	12	0	111818d8	031818d8	031408d1	031214d1	00000000	7	18	17	6	0	0
1	564	iucfa41	8002E8	536	71	00110	4	20	20	17	17	0	0	10	2	2	12	0	111818d8	031818d8	031408d1	031214d1	00000000	7	18	17	6	0	0
1	648	iuawa41	400240	537	71	00001	4	20	20	17	17	0	0	6	2	2	17	0	071818d8	031818d8	031408d1	030008d1	00000000	17	20	19	7	0	0
1	732	iuara41	400294	538	71	00001	4	20	20	17	17	0	0	18	2	2	17	0	191818d8	031818d8	031408d1	030008d1	00000000	7	20	19	7	0	0
1	816	iuafa41	4002E8	539	71	00001	4	20	20	17	17	0	0	18	2	2	17	0	191818d8	031818d8	031408d1	030008d1	00000000	7	20	19	7	0	0
1	148	iubwa43	700244	540	77	11000	4	20	20	17	17	0	0	14	2	2	7	0	151818d8	031818d8	031408d1	030e08d1	00000000	10	20	19	7	0	0
1	232	iubra43	700298	541	77	11000	4	20	20	17	17	0	0	10	2	2	7	0	111818d8	031818d8	031408d1	030e08d1	00000000	8	20	19	7	0	0
1	316	iubfa43	7002EC	542	77	11000	4	20	20	17	17	0	0	10	2	2	7	0	111818d8	031818d8	031408d1	030e08d1	00000000	8	20	19	7	0	0
1	400	iucwa43	800244	543	77	00110	4	20	20	17	17	0	0	14	2	2	12	0	151818d8	031818d8	031408d1	031214d1	00000000	10	20	19	7	0	0
1	484	iucra43	800298	544	77	00110	4	20	20	17	17	0	0	10	2	2	12	0	111818d8	031818d8	031408d1	031214d1	00000000	8	20	19	7	0	0
1	568	iucfa43	8002EC	545	77	00110	4	20	20	17	17	0	0	10	2	2	12	0	111818d8	031818d8	031408d1	031214d1	00000000	8	20	19	7	0	0
1	652	iuawa43	400244	546	77	00001	4	20	20	17	17	0	0	6	2	2	17	0	071818d8	031818d8	031408d1	030008d1	00000000	19	23	22	8	0	0
1	736	iuara43	400298	547	77	00001	4	20	20	17	17	0	0	18	2	2	17	0	191818d8	031818d8	031408d1	030008d1	00000000	8	23	22	8	0	0
1	820	iuafa43	4002EC	548	77	00001	4	20	20	17	17	0	0	18	2	2	17	0	191818d8	031818d8	031408d1	030008d1	00000000	8	23	22	8	0	0
1	152	iubwa45	700248	549	83	11000	4	20	20	17	17	0	0	14	2	2	7	0	151818d8	031818d8	031408d1	030e08d1	00000000	11	23	22	8	0	0
1	236	iubra45	70029C	550	83	11000	4	20	20	17	17	0	0	10	2	2	7	0	111818d8	031818d8	031408d1	030e08d1	00000000	9	23	22	8	0	0
1	320	iubfa45	7002F0	551	83	11000	4	20	20	17	17	0	0	10	2	2	7	0	111818d8	031818d8	031408d1	030e08d1	00000000	9	23	22	8	0	0
1	404	iucwa45	800248	552	83	00110	4	20	20	17	17	0	0	14	2	2	12	0	151818d8	031818d8	031408d1	031214d1	00000000	11	23	22	8	0	0
1	488	iucra45	80029C	553	83	00110	4	20	20	17	17	0	0	10	2	2	12	0	111818d8	031818d8	031408d1	031214d1	00000000	9	23	22	8	0	0
1	572	iucfa45	8002F0	554	83	00110	4	20	20	17	17	0	0	10	2	2	12	0	111818d8	031818d8	031408d1	031214d1	00000000	9	23	22	8	0	0
1	656	iuawa45	400248	555	83	00001	4	20	20	17	17	0	0	6	2	2	17	0	071818d8	031818d8	031408d1	030008d1	00000000	22	27	25	9	0	0
1	740	iuara45	40029C	556	83	00001	4	20	20	17	17	0	0	18	2	2	17	0	191818d8	031818d8	031408d1	030008d1	00000000	9	27	25	9	0	0
1	824	iuafa45	4002F0	557	83	00001	4	20	20	17	17	0	0	18	2	2	17	0	191818d8	031818d8	031408d1	030008d1	00000000	9	27	25	9	0	0
1	156	iubwa47	70024C	558	89	11000	4	20	20	17	17	0	0	22	3	2	7	0	231818d8	041818d8	031408d1	030e08d1	00000000	5	6	25	9	0	0
1	240	iubra47	7002A0	559	89	11000	4	20	20	17	17	0	0	22	3	2	7	0	231818d8	041818d8	031408d1	030e08d1	00000000	5	6	25	9	0	0
1	324	iubfa47	7002F4	560	89	11000	4	20	20	17	17	0	0	22	3	2	7	0	231818d8	041818d8	031408d1	030e08d1	00000000	5	6	25	9	0	0
1	408	iucwa47	80024C	561	89	00110	4	20	20	17	17	0	0	22	3	2	12	0	231818d8	041818d8	031408d1	031214d1	00000000	5	6	25	9	0	0
1	492	iucra47	8002A0	562	89	00110	4	20	20	17	17	0	0	22	3	2	12	0	231818d8	041818d8	031408d1	031214d1	00000000	5	6	25	9	0	0
1	576	iucfa47	8002F4	563	89	00110	4	20	20	17	17	0	0	22	3	2	12	0	231818d8	041818d8	031408d1	031214d1	00000000	5	6	25	9	0	0
1	660	iuawa47	40024C	564	89	00001	4	20	20	17	17	0	0	22	3	2	17	0	231818d8	041818d8	031408d1	030008d1	00000000	6	7	28	10	0	0
1	744	iuara47	4002A0	565	89	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	5	7	28	10	0	0
1	828	iuafa47	4002F4	566	89	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	5	7	28	10	0	0
1	160	iubwa50	700250	567	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	6	8	34	12	0	0
1	244	iubra50	7002A4	568	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	6	8	34	12	0	0
1	328	iubfa50	7002F8	569	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	6	8	34	12	0	0
1	412	iucwa50	800250	570	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	6	8	34	12	0	0
1	496	iucra50	8002A4	571	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	6	8	34	12	0	0
1	580	iucfa50	8002F8	572	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	6	8	34	12	0	0
1	664	iuawa50	400250	573	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	7	9	39	13	0	0
1	748	iuara50	4002A4	574	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	7	9	39	13	0	0
1	832	iuafa50	4002F8	575	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	7	9	39	13	0	0
1	5939	iubwa53	7002B3	576	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	7	10	41	14	0	0
1	5941	iubra53	7002BB	577	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	7	10	41	14	0	0
1	5943	iubfa53	7002C3	578	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	7	10	41	14	0	0
1	5945	iucwa53	8002CB	579	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	7	10	41	14	0	0
1	5947	iucra53	8002D3	580	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	7	10	41	14	0	0
1	5949	iucfa53	8002DB	581	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	7	10	41	14	0	0
1	5951	iuawa53	4002E3	582	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	7	10	41	14	0	0
1	5953	iuara53	4002EB	583	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	8	11	47	16	0	0
1	5955	iuafa53	4002F3	584	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	8	11	47	16	0	0
1	4634	iubwa55	7002B7	585	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	8	12	50	17	0	0
1	4638	iubra55	7002BF	586	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	8	12	50	17	0	0
1	4642	iubfa55	7002C7	587	99	11000	4	20	20	17	17	0	0	23	3	2	7	0	241818d8	041818d8	031408d1	030e08d1	00000000	8	12	50	17	0	0
1	4646	iucwa55	8002CF	588	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	8	12	50	17	0	0
1	4650	iucra55	8002D7	589	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	8	12	50	17	0	0
1	4654	iucfa55	8002DF	590	99	00110	4	20	20	17	17	0	0	23	3	2	12	0	241818d8	041818d8	031408d1	031214d1	00000000	8	12	50	17	0	0
1	4658	iuawa55	4002F9	591	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	9	13	57	19	0	0
1	4662	iuara55	4002EF	592	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	9	13	57	19	0	0
1	4666	iuafa55	4002F7	593	99	00001	4	20	20	17	17	0	0	23	3	2	17	0	241818d8	041818d8	031408d1	030008d1	00000000	9	13	57	19	0	0
2	80	ilbwa04	700300	594	1	11000	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	2	1	0	0	0	0
2	332	ilcwa04	800300	595	1	00110	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	2	1	0	0	0	0
2	584	ilawa04	400300	596	1	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	1	1	0	0	0	0
2	84	ilbwa07	700304	597	3	11000	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	6	3	0	0	0	0
2	336	ilcwa07	800304	598	3	00110	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	6	3	0	0	0	0
2	588	ilawa07	400304	599	3	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	3	3	0	0	0	0
2	88	ilbwa10	700308	600	7	11000	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	15	7	0	0	0	0
2	340	ilcwa10	800308	601	7	00110	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	15	7	0	0	0	0
2	592	ilawa10	400308	602	7	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	7	8	0	0	0	0
2	92	ilbwa13	70030C	603	11	11000	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	7	15	0	0	0	0
2	176	ilbra13	700360	604	11	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	5	15	0	0	0	0
2	260	ilbfa13	7003B4	605	11	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	5	15	0	0	0	0
2	344	ilcwa13	80030C	606	11	00110	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	7	15	0	0	0	0
2	428	ilcra13	800360	607	11	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	5	15	0	0	0	0
2	512	ilcfa13	8003B4	608	11	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	5	15	0	0	0	0
2	596	ilawa13	40030C	609	11	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	16	17	0	0	0	0
2	680	ilara13	400360	610	11	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	9	17	0	0	0	0
2	96	ilbwa16	700310	611	15	11000	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	12	29	0	0	0	0
2	180	ilbra16	700364	612	15	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	10	29	0	0	0	0
2	264	ilbfa16	7003B8	613	15	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	10	29	0	0	0	0
2	348	ilcwa16	800310	614	15	00110	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	12	29	0	0	0	0
2	432	ilcra16	800364	615	15	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	10	29	0	0	0	0
2	516	ilcfa16	8003B8	616	15	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	10	29	0	0	0	0
2	600	ilawa16	400310	617	15	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	30	33	0	0	0	0
2	684	ilara16	400364	618	15	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	16	33	0	0	0	0
2	768	ilafa16	4003B8	619	15	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	30	33	0	0	0	0
2	100	ilbwa19	700314	620	20	11000	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	21	51	0	0	0	0
2	184	ilbra19	700368	621	20	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	17	51	0	0	0	0
2	268	ilbfa19	7003BC	622	20	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	17	51	0	0	0	0
2	352	ilcwa19	800314	623	20	00110	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	21	51	0	0	0	0
2	436	ilcra19	800368	624	20	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	17	51	0	0	0	0
2	520	ilcfa19	8003BC	625	20	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	17	51	0	0	0	0
2	604	ilawa19	400314	626	20	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	52	58	0	0	0	0
2	688	ilara19	400368	627	20	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	28	58	0	0	0	0
2	772	ilafa19	4003BC	628	20	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	52	58	0	0	0	0
2	104	ilbwa21	700318	629	24	11000	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	30	73	0	0	0	0
2	188	ilbra21	70036C	630	24	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	25	73	0	0	0	0
2	272	ilbfa21	7003C0	631	24	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	25	73	0	0	0	0
2	356	ilcwa21	800318	632	24	00110	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	30	73	0	0	0	0
2	440	ilcra21	80036C	633	24	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	25	73	0	0	0	0
2	524	ilcfa21	8003C0	634	24	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	25	73	0	0	0	0
2	608	ilawa21	400318	635	24	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	75	83	0	0	0	0
2	692	ilara21	40036C	636	24	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	40	83	0	0	0	0
2	776	ilafa21	4003C0	637	24	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	75	83	0	0	0	0
2	108	ilbwa23	70031C	638	27	11000	3	20	20	17	0	0	0	12	1	0	0	0	131818d8	021818d8	011408d1	00000000	00000000	28	16	4	0	0	0
2	192	ilbra23	700370	639	27	11000	3	20	20	17	0	0	0	8	1	0	0	0	091818d8	021818d8	011408d1	00000000	00000000	23	16	4	0	0	0
2	276	ilbfa23	7003C4	640	27	11000	3	20	20	17	0	0	0	8	1	0	0	0	091818d8	021818d8	011408d1	00000000	00000000	23	16	4	0	0	0
2	360	ilcwa23	80031C	641	27	00110	3	20	20	17	0	0	0	12	1	0	0	0	131818d8	021818d8	011408d1	00000000	00000000	28	16	4	0	0	0
2	444	ilcra23	800370	642	27	00110	3	20	20	17	0	0	0	8	1	0	0	0	091818d8	021818d8	011408d1	00000000	00000000	23	16	4	0	0	0
2	528	ilcfa23	8003C4	643	27	00110	3	20	20	17	0	0	0	8	1	0	0	0	091818d8	021818d8	011408d1	00000000	00000000	23	16	4	0	0	0
2	612	ilawa23	40031C	644	27	00001	3	20	20	17	0	0	0	5	1	0	0	0	061818d8	021818d8	011408d1	00000000	00000000	15	18	4	0	0	0
2	696	ilara23	400370	645	27	00001	3	20	20	17	0	0	0	16	1	0	0	0	171818d8	021818d8	011408d1	00000000	00000000	37	18	4	0	0	0
2	780	ilafa23	4003C4	646	27	00001	3	20	20	17	0	0	0	5	1	0	0	0	061818d8	021818d8	011408d1	00000000	00000000	15	18	4	0	0	0
2	112	ilbwa25	700320	647	31	11000	3	20	20	17	0	0	0	12	1	0	0	0	131818d8	021818d8	011408d1	00000000	00000000	37	21	5	0	0	0
2	196	ilbra25	700374	648	31	11000	3	20	20	17	0	0	0	8	1	0	0	0	091818d8	021818d8	011408d1	00000000	00000000	30	21	5	0	0	0
2	280	ilbfa25	7003C8	649	31	11000	3	20	20	17	0	0	0	8	1	0	0	0	091818d8	021818d8	011408d1	00000000	00000000	30	21	5	0	0	0
2	364	ilcwa25	800320	650	31	00110	3	20	20	17	0	0	0	12	1	0	0	0	131818d8	021818d8	011408d1	00000000	00000000	37	21	5	0	0	0
2	448	ilcra25	800374	651	31	00110	3	20	20	17	0	0	0	8	1	0	0	0	091818d8	021818d8	011408d1	00000000	00000000	30	21	5	0	0	0
2	532	ilcfa25	8003C8	652	31	00110	3	20	20	17	0	0	0	8	1	0	0	0	091818d8	021818d8	011408d1	00000000	00000000	30	21	5	0	0	0
2	616	ilawa25	400320	653	31	00001	3	20	20	17	0	0	0	5	1	0	0	0	061818d8	021818d8	011408d1	00000000	00000000	20	24	5	0	0	0
2	700	ilara25	400374	654	31	00001	3	20	20	17	0	0	0	16	1	0	0	0	171818d8	021818d8	011408d1	00000000	00000000	49	24	5	0	0	0
2	784	ilafa25	4003C8	655	31	00001	3	20	20	17	0	0	0	5	1	0	0	0	061818d8	021818d8	011408d1	00000000	00000000	20	24	5	0	0	0
2	116	ilbwa27	700324	656	36	11000	3	20	20	17	0	0	0	13	1	0	0	0	141818d8	021818d8	011408d1	00000000	00000000	9	26	6	0	0	0
2	200	ilbra27	700378	657	36	11000	3	20	20	17	0	0	0	9	1	0	0	0	101818d8	021818d8	011408d1	00000000	00000000	12	26	6	0	0	0
2	284	ilbfa27	7003CC	658	36	11000	3	20	20	17	0	0	0	9	1	0	0	0	101818d8	021818d8	011408d1	00000000	00000000	12	26	6	0	0	0
2	368	ilcwa27	800324	659	36	00110	3	20	20	17	0	0	0	13	1	0	0	0	141818d8	021818d8	011408d1	00000000	00000000	9	26	6	0	0	0
2	452	ilcra27	800378	660	36	00110	3	20	20	17	0	0	0	9	1	0	0	0	101818d8	021818d8	011408d1	00000000	00000000	12	26	6	0	0	0
2	536	ilcfa27	8003CC	661	36	00110	3	20	20	17	0	0	0	9	1	0	0	0	101818d8	021818d8	011408d1	00000000	00000000	12	26	6	0	0	0
2	620	ilawa27	400324	662	36	00001	3	20	20	17	0	0	0	5	1	0	0	0	061818d8	021818d8	011408d1	00000000	00000000	25	30	6	0	0	0
2	704	ilara27	400378	663	36	00001	3	20	20	17	0	0	0	17	1	0	0	0	181818d8	021818d8	011408d1	00000000	00000000	12	30	6	0	0	0
2	788	ilafa27	4003CC	664	36	00001	3	20	20	17	0	0	0	5	1	0	0	0	061818d8	021818d8	011408d1	00000000	00000000	25	30	6	0	0	0
2	120	ilbwa29	700328	665	40	11000	3	20	20	17	0	0	0	13	1	0	0	0	141818d8	021818d8	011408d1	00000000	00000000	11	33	7	0	0	0
2	204	ilbra29	70037C	666	40	11000	3	20	20	17	0	0	0	9	1	0	0	0	101818d8	021818d8	011408d1	00000000	00000000	16	33	7	0	0	0
2	288	ilbfa29	7003D0	667	40	11000	3	20	20	17	0	0	0	9	1	0	0	0	101818d8	021818d8	011408d1	00000000	00000000	16	33	7	0	0	0
2	372	ilcwa29	800328	668	40	00110	3	20	20	17	0	0	0	13	1	0	0	0	141818d8	021818d8	011408d1	00000000	00000000	11	33	7	0	0	0
2	456	ilcra29	80037C	669	40	00110	3	20	20	17	0	0	0	9	1	0	0	0	101818d8	021818d8	011408d1	00000000	00000000	16	33	7	0	0	0
2	540	ilcfa29	8003D0	670	40	00110	3	20	20	17	0	0	0	9	1	0	0	0	101818d8	021818d8	011408d1	00000000	00000000	16	33	7	0	0	0
2	624	ilawa29	400328	671	40	00001	3	20	20	17	0	0	0	5	1	0	0	0	061818d8	021818d8	011408d1	00000000	00000000	32	38	8	0	0	0
2	708	ilara29	40037C	672	40	00001	3	20	20	17	0	0	0	17	1	0	0	0	181818d8	021818d8	011408d1	00000000	00000000	15	38	8	0	0	0
