string[64]	dword	string[64]	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	END
igbfa35	55	11000	iyyyy10	18	iyyyy03	8	irriu04	8	irrio04	3	0	0	igbfa35	9525	igbfb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa35	55	00110	iyyyy14	13	iyyyy03	8	irriu04	8	irrus04	3	0	0	igcwa35	9525	igcwb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra35	55	00110	iyyyy10	18	iyyyy03	8	irriu04	8	irrus04	3	0	0	igcra35	9525	igcrb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa35	55	00110	iyyyy10	18	iyyyy03	8	irriu04	8	irrus04	3	0	0	igcfa35	9525	igcfb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa35	55	00001	iyyyy07	8	iyyyy03	10	irriu04	9	irria04	3	0	0	igawa35	9525	igawb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara35	55	00001	iyyyy18	17	iyyyy03	10	irriu04	9	irria04	3	0	0	igara35	9525	igarb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igafa35	55	00001	iyyyy07	8	iyyyy03	10	irriu04	9	irria04	3	0	0	igafa35	9525	igafb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbwa37	60	11000	iyyyy14	15	iyyyy03	10	irriu04	10	irrio04	4	0	0	igbwa37	9555	igbwb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbra37	60	11000	iyyyy10	21	iyyyy03	10	irriu04	10	irrio04	4	0	0	igbra37	9555	igbrb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbfa37	60	11000	iyyyy10	21	iyyyy03	10	irriu04	10	irrio04	4	0	0	igbfa37	9555	igbfb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa37	60	00110	iyyyy14	15	iyyyy03	10	irriu04	10	irrus04	4	0	0	igcwa37	9555	igcwb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra37	60	00110	iyyyy10	21	iyyyy03	10	irriu04	10	irrus04	4	0	0	igcra37	9555	igcrb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa37	60	00110	iyyyy10	21	iyyyy03	10	irriu04	10	irrus04	4	0	0	igcfa37	9555	igcfb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa37	60	00001	iyyyy07	10	iyyyy03	12	irriu04	11	irria04	4	0	0	igawa37	9555	igawb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara37	60	00001	iyyyy18	20	iyyyy03	12	irriu04	11	irria04	4	0	0	igara37	9555	igarb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igafa37	60	00001	iyyyy07	10	iyyyy03	12	irriu04	11	irria04	4	0	0	igafa37	9555	igafb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbwa39	65	11000	iyyyy15	6	iyyyy03	12	irriu04	11	irrio04	4	0	0	igbwa39	9585	igbwb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbra39	65	11000	iyyyy11	5	iyyyy03	12	irriu04	11	irrio04	4	0	0	igbra39	9585	igbrb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbfa39	65	11000	iyyyy11	5	iyyyy03	12	irriu04	11	irrio04	4	0	0	igbfa39	9585	igbfb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa39	65	00110	iyyyy15	6	iyyyy03	12	irriu04	11	irrus04	4	0	0	igcwa39	9585	igcwb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra39	65	00110	iyyyy11	5	iyyyy03	12	irriu04	11	irrus04	4	0	0	igcra39	9585	igcrb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa39	65	00110	iyyyy11	5	iyyyy03	12	irriu04	11	irrus04	4	0	0	igcfa39	9585	igcfb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa39	65	00001	iyyyy07	11	iyyyy03	14	irriu04	13	irria04	5	0	0	igawa39	9585	igawb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara39	65	00001	iyyyy19	5	iyyyy03	14	irriu04	13	irria04	5	0	0	igara39	9585	igarb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igafa39	65	00001	iyyyy07	11	iyyyy03	14	irriu04	13	irria04	5	0	0	igafa39	9585	igafb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbwa41	71	11000	iyyyy15	7	iyyyy03	14	irriu04	13	irrio04	5	0	0	igbwa41	9615	igbwb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbra41	71	11000	iyyyy11	6	iyyyy03	14	irriu04	13	irrio04	5	0	0	igbra41	9615	igbrb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbfa41	71	11000	iyyyy11	6	iyyyy03	14	irriu04	13	irrio04	5	0	0	igbfa41	9615	igbfb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa41	71	00110	iyyyy15	7	iyyyy03	14	irriu04	13	irrus04	5	0	0	igcwa41	9615	igcwb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra41	71	00110	iyyyy11	6	iyyyy03	14	irriu04	13	irrus04	5	0	0	igcra41	9615	igcrb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa41	71	00110	iyyyy11	6	iyyyy03	14	irriu04	13	irrus04	5	0	0	igcfa41	9615	igcfb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa41	71	00001	iyyyy07	13	iyyyy03	16	irriu04	15	irria04	5	0	0	igawa41	9615	igawb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara41	71	00001	iyyyy19	5	iyyyy03	16	irriu04	15	irria04	5	0	0	igara41	9615	igarb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igafa41	71	00001	iyyyy07	13	iyyyy03	16	irriu04	15	irria04	5	0	0	igafa41	9615	igafb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbwa43	77	11000	iyyyy15	8	iyyyy03	16	irriu04	15	irrio04	5	0	0	igbwa43	9645	igbwb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbra43	77	11000	iyyyy11	6	iyyyy03	16	irriu04	15	irrio04	5	0	0	igbra43	9645	igbrb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbfa43	77	11000	iyyyy11	6	iyyyy03	16	irriu04	15	irrio04	5	0	0	igbfa43	9645	igbfb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa43	77	00110	iyyyy15	8	iyyyy03	16	irriu04	15	irrus04	5	0	0	igcwa43	9645	igcwb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra43	77	00110	iyyyy11	6	iyyyy03	16	irriu04	15	irrus04	5	0	0	igcra43	9645	igcrb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa43	77	00110	iyyyy11	6	iyyyy03	16	irriu04	15	irrus04	5	0	0	igcfa43	9645	igcfb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa43	77	00001	iyyyy07	15	iyyyy03	18	irriu04	17	irria04	6	0	0	igawa43	9645	igawb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara43	77	00001	iyyyy19	6	iyyyy03	18	irriu04	17	irria04	6	0	0	igara43	9645	igarb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igafa43	77	00001	iyyyy07	15	iyyyy03	18	irriu04	17	irria04	6	0	0	igafa43	9645	igafb43	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbwa45	83	11000	iyyyy15	9	iyyyy03	18	irriu04	17	irrio04	6	0	0	igbwa45	9675	igbwb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbra45	83	11000	iyyyy11	7	iyyyy03	18	irriu04	17	irrio04	6	0	0	igbra45	9675	igbrb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbfa45	83	11000	iyyyy11	7	iyyyy03	18	irriu04	17	irrio04	6	0	0	igbfa45	9675	igbfb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa45	83	00110	iyyyy15	9	iyyyy03	18	irriu04	17	irrus04	6	0	0	igcwa45	9675	igcwb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra45	83	00110	iyyyy11	7	iyyyy03	18	irriu04	17	irrus04	6	0	0	igcra45	9675	igcrb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa45	83	00110	iyyyy11	7	iyyyy03	18	irriu04	17	irrus04	6	0	0	igcfa45	9675	igcfb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa45	83	00001	iyyyy07	17	iyyyy03	21	irriu04	20	irria04	7	0	0	igawa45	9675	igawb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara45	83	00001	iyyyy19	7	iyyyy03	21	irriu04	20	irria04	7	0	0	igara45	9675	igarb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igafa45	83	00001	iyyyy07	17	iyyyy03	21	irriu04	20	irria04	7	0	0	igafa45	9675	igafb45	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbwa47	89	11000	iyyyy23	4	iyyyy04	5	irriu04	19	irrio04	7	0	0	igbwa47	9705	igbwb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbra47	89	11000	iyyyy23	4	iyyyy04	5	irriu04	19	irrio04	7	0	0	igbra47	9705	igbrb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbfa47	89	11000	iyyyy23	4	iyyyy04	5	irriu04	19	irrio04	7	0	0	igbfa47	9705	igbfb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa47	89	00110	iyyyy23	4	iyyyy04	5	irriu04	19	irrus04	7	0	0	igcwa47	9705	igcwb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra47	89	00110	iyyyy23	4	iyyyy04	5	irriu04	19	irrus04	7	0	0	igcra47	9705	igcrb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa47	89	00110	iyyyy23	4	iyyyy04	5	irriu04	19	irrus04	7	0	0	igcfa47	9705	igcfb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa47	89	00001	iyyyy23	5	iyyyy04	5	irriu04	22	irria04	8	0	0	igawa47	9705	igawb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara47	89	00001	iyyyy24	4	iyyyy04	5	irriu04	22	irria04	8	0	0	igara47	9705	igarb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igafa47	89	00001	iyyyy23	5	iyyyy04	5	irriu04	22	irria04	8	0	0	igafa47	9705	igafb47	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbwa50	99	11000	iyyyy24	5	iyyyy04	6	irriu04	27	irrio04	9	0	0	igbwa50	9750	igbwb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbra50	99	11000	iyyyy24	5	iyyyy04	6	irriu04	27	irrio04	9	0	0	igbra50	9750	igbrb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbfa50	99	11000	iyyyy24	5	iyyyy04	6	irriu04	27	irrio04	9	0	0	igbfa50	9750	igbfb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa50	99	00110	iyyyy24	5	iyyyy04	6	irriu04	27	irrus04	9	0	0	igcwa50	9750	igcwb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra50	99	00110	iyyyy24	5	iyyyy04	6	irriu04	27	irrus04	9	0	0	igcra50	9750	igcrb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa50	99	00110	iyyyy24	5	iyyyy04	6	irriu04	27	irrus04	9	0	0	igcfa50	9750	igcfb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa50	99	00001	iyyyy24	5	iyyyy04	7	irriu04	31	irria04	11	0	0	igawa50	9750	igawb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara50	99	00001	iyyyy24	5	iyyyy04	7	irriu04	31	irria04	11	0	0	igara50	9750	igarb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igafa50	99	00001	iyyyy24	5	iyyyy04	7	irriu04	31	irria04	11	0	0	igafa50	9750	igafb50	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbwa53	99	11000	iyyyy24	5	iyyyy04	8	irriu04	32	irrio04	11	0	0	igbwa53	9825	igbwb53	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbra53	99	11000	iyyyy24	5	iyyyy04	8	irriu04	32	irrio04	11	0	0	igbra53	9825	igbrb53	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igbfa53	99	11000	iyyyy24	5	iyyyy04	8	irriu04	32	irrio04	11	0	0	igbfa53	9825	igbfb53	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcwa53	99	00110	iyyyy24	7	iyyyy04	9	irriu04	39	irrus04	13	0	0	igcwa53	9825	igcwb53	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcra53	99	00110	iyyyy24	7	iyyyy04	9	irriu04	39	irrus04	13	0	0	igcra53	9825	igcrb53	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igcfa53	99	00110	iyyyy24	7	iyyyy04	9	irriu04	39	irrus04	13	0	0	igcfa53	9825	igcfb53	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igawa53	99	00001	iyyyy24	8	iyyyy04	11	irriu04	45	irria04	15	0	0	igawa53	9825	igawb53	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
igara53	99	00001	iyyyy24	8	iyyyy04	11	irriu04	45	irria04	15	0	0	igara53	9825	igarb53	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
