string[64]	dword	string[64]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	dword	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	dword	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	dword	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	dword	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	END
Code	IsUse	Name	itmSelect1	itmSelect2	itmSelect3	itmSelect4	itmSelect5	itmSelect6	itmSelect7	itmSelect8	itmSelect9	itmSelect10	SelNum	itmSelect1	itmSelect2	itmSelect3	itmSelect4	itmSelect5	itmSelect6	itmSelect7	itmSelect8	itmSelect9	itmSelect10	SelNum	itmSelect1	itmSelect2	itmSelect3	itmSelect4	itmSelect5	itmSelect6	itmSelect7	itmSelect8	itmSelect9	itmSelect10	SelNum	itmSelect1	itmSelect2	itmSelect3	itmSelect4	itmSelect5	itmSelect6	itmSelect7	itmSelect8	itmSelect9	itmSelect10	SelNum	itmSelect1	itmSelect2	itmSelect3	itmSelect4	itmSelect5	itmSelect6	itmSelect7	itmSelect8	itmSelect9	itmSelect10	SelNum	itmFix	FixNum	itmFix	FixNum	itmFix	FixNum	itmFix	FixNum	itmFix	FixNum	itmFix	FixNum	itmFix	FixNum	itmFix	FixNum	itmFix	FixNum	itmFix	FixNum	
cs20	1	코라 스페(1-20)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs21	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs22	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs23	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs24	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs25	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs26	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs27	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs28	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs29	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs30	1	코라 스페(21-30)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs31	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs32	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs33	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs34	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs35	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs36	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs37	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs38	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs39	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cs40	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc32	1	iucpc32	1	ilcpc32	1	igcpc32	1	iscpc32	1	-1	-1	-1	-1	-1	-1
cs41	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc32	1	iucpc32	1	ilcpc32	1	igcpc32	1	iscpc32	1	-1	-1	-1	-1	-1	-1
cs42	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc32	1	iucpc32	1	ilcpc32	1	igcpc32	1	iscpc32	1	-1	-1	-1	-1	-1	-1
cs43	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc32	1	iucpc32	1	ilcpc32	1	igcpc32	1	iscpc32	1	-1	-1	-1	-1	-1	-1
cs44	1	코라 스페(31-55)	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc32	1	iucpc32	1	ilcpc32	1	igcpc32	1	iscpc32	1	-1	-1	-1	-1	-1	-1
cs45	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc42	1	iucpc42	1	ilcpc42	1	igcpc42	1	iscpc42	1	-1	-1	-1	-1	-1	-1
cs46	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc42	1	iucpc42	1	ilcpc42	1	igcpc42	1	iscpc42	1	-1	-1	-1	-1	-1	-1
cs47	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc42	1	iucpc42	1	ilcpc42	1	igcpc42	1	iscpc42	1	-1	-1	-1	-1	-1	-1
cs48	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc42	1	iucpc42	1	ilcpc42	1	igcpc42	1	iscpc42	1	-1	-1	-1	-1	-1	-1
cs49	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcpc42	1	iucpc42	1	ilcpc42	1	igcpc42	1	iscpc42	1	-1	-1	-1	-1	-1	-1
cs50	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcrp53	1	iucrp53	1	ilcrp53	1	igcrp53	1	iscrp53	1	-1	-1	-1	-1	-1	-1
cs51	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcrp53	1	iucrp53	1	ilcrp53	1	igcrp53	1	iscrp53	1	-1	-1	-1	-1	-1	-1
cs52	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcrp53	1	iucrp53	1	ilcrp53	1	igcrp53	1	iscrp53	1	-1	-1	-1	-1	-1	-1
cs53	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcrp55	1	iucrp55	1	ilcrp55	1	igcrp55	1	iscrp55	1	-1	-1	-1	-1	-1	-1
cs54	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcrp55	1	iucrp55	1	ilcrp55	1	igcrp55	1	iscrp55	1	-1	-1	-1	-1	-1	-1
cs55	1	코라 스페(31-55)	iicpc01	iicpc02	iicpc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikcpc01	1	iwepc01	1	ihcrp57	1	iucrp57	1	ilcrp57	1	igcrp57	1	iscrp57	1	-1	-1	-1	-1	-1	-1
aw56	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp57	1	iuawp57	1	ilawp57	1	igawp57	1	isawp57	1	-1	-1	-1	-1	-1	-1
aw57	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp60	1	iuawp60	1	ilawp60	1	igawp60	1	isawp60	1	-1	-1	-1	-1	-1	-1
aw58	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp60	1	iuawp60	1	ilawp60	1	igawp60	1	isawp60	1	-1	-1	-1	-1	-1	-1
aw59	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp60	1	iuawp60	1	ilawp60	1	igawp60	1	isawp60	1	-1	-1	-1	-1	-1	-1
aw60	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp63	1	iuawp63	1	ilawp63	1	igawp63	1	isawp63	1	-1	-1	-1	-1	-1	-1
aw61	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp63	1	iuawp63	1	ilawp63	1	igawp63	1	isawp63	1	-1	-1	-1	-1	-1	-1
aw62	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp63	1	iuawp63	1	ilawp63	1	igawp63	1	isawp63	1	-1	-1	-1	-1	-1	-1
aw63	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp63	1	iuawp63	1	ilawp63	1	igawp63	1	isawp63	1	-1	-1	-1	-1	-1	-1
aw64	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp63	1	iuawp63	1	ilawp63	1	igawp63	1	isawp63	1	-1	-1	-1	-1	-1	-1
aw65	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp63	1	iuawp63	1	ilawp63	1	igawp63	1	isawp63	1	-1	-1	-1	-1	-1	-1
aw66	1	아크 워리어(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	ihawp63	1	iuawp63	1	ilawp63	1	igawp63	1	isawp63	1	-1	-1	-1	-1	-1	-1
ar56	1	아크 레인저(56-65)	iaapc01	iaapc02	iaapc03	-1	-1	-1	-1	-1	-1	-1	1	ircpc01	ircpc02	irpch01	irpch03	irpch04	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ikapc01	1	iwepc01	1	iharp57	1	iuarp57	1	ilarp57	1	igarp57	1	isarp57	1	-1	-1	-1	-1	-1	-1
