string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	float	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iiaad34	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,289999992	7	0,270000011	0	0	1	1	1	1	1	tiiaad34	0	0	
iiaad35	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,300000012	7	0,270000011	0	0	1	1	1	1	1	tiiaad35	0	0	
iiaad36	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,25999999	7	0,280000001	0	0	1	1	1	1	1	tiiaad36	0	0	
iiaad37	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,270000011	7	0,280000001	0	0	1	1	1	1	1	tiiaad37	0	0	
iiaad38	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,280000001	7	0,280000001	0	0	1	1	1	1	1	tiiaad38	0	0	
iiaad39	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,289999992	7	0,280000001	0	0	1	1	1	1	1	tiiaad39	0	0	
iiaad40	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,300000012	7	0,280000001	0	0	1	1	1	1	1	tiiaad40	0	0	
iiaad41	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,25999999	7	0,289999992	0	0	1	1	1	1	1	tiiaad41	0	0	
iiaad42	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,270000011	7	0,289999992	0	0	1	1	1	1	1	tiiaad19	0	0	
iiaad43	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,280000001	7	0,289999992	0	0	1	1	1	1	1	tiiaad43	0	0	
iiaad44	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,289999992	7	0,289999992	0	0	1	1	1	1	1	tiiaad44	0	0	
iiaad45	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,300000012	7	0,289999992	0	0	1	1	1	1	1	tiiaad45	0	0	
iiaad46	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,25999999	7	0,300000012	0	0	1	1	1	1	1	tiiaad46	0	0	
iiaad47	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,270000011	7	0,300000012	0	0	1	1	1	1	1	tiiaad47	0	0	
iiaad48	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,280000001	7	0,300000012	0	0	1	1	1	1	1	tiiaad48	0	0	
iiaad49	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,289999992	7	0,300000012	0	0	1	1	1	1	1	tiiaad49	0	0	
iiaad50	1	4009AF	120	Стихийный Отражающий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,300000012	7	0,300000012	0	0	1	1	1	1	1	tiiaad50	0	0	
iiaad51	1	4009AF	120	Стихийный Силовой Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,25999999	8	1	0	0	1	1	1	1	1	tiiaad51	0	0	
iiaad52	1	4009AF	120	Стихийный Силовой Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,270000011	8	1	0	0	1	1	1	1	1	tiiaad52	0	0	
iiaad53	1	4009AF	120	Стихийный Силовой Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,280000001	8	1	0	0	1	1	1	1	1	tiiaad53	0	0	
iiaad54	1	4009AF	120	Стихийный Силовой Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,289999992	8	1	0	0	1	1	1	1	1	tiiaad54	0	0	
iiaad55	1	4009AF	120	Стихийный Силовой Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	6	0,300000012	8	1	0	0	1	1	1	1	1	tiiaad55	0	0	
iiaad56	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,25999999	4	21	0	0	1	1	1	1	1	tiiaad56	0	0	
iiaad57	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,270000011	4	21	0	0	1	1	1	1	1	tiiaad57	0	0	
iiaad58	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,280000001	4	21	0	0	1	1	1	1	1	tiiaad58	0	0	
iiaad59	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,289999992	4	21	0	0	1	1	1	1	1	tiiaad59	0	0	
iiaad60	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,300000012	4	21	0	0	1	1	1	1	1	tiiaad60	0	0	
iiaad61	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,25999999	4	22	0	0	1	1	1	1	1	tiiaad61	0	0	
iiaad62	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,270000011	4	22	0	0	1	1	1	1	1	tiiaad62	0	0	
iiaad63	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,280000001	4	22	0	0	1	1	1	1	1	tiiaad63	0	0	
iiaad64	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,289999992	4	22	0	0	1	1	1	1	1	tiiaad64	0	0	
iiaad65	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,300000012	4	22	0	0	1	1	1	1	1	tiiaad65	0	0	
iiaad66	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,25999999	4	23	0	0	1	1	1	1	1	tiiaad66	0	0	
iiaad67	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,270000011	4	23	0	0	1	1	1	1	1	tiiaad67	0	0	
iiaad68	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,280000001	4	23	0	0	1	1	1	1	1	tiiaad68	0	0	
iiaad69	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,289999992	4	23	0	0	1	1	1	1	1	tiiaad69	0	0	
iiaad70	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,300000012	4	23	0	0	1	1	1	1	1	tiiaad70	0	0	
iiaad71	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,25999999	4	24	0	0	1	1	1	1	1	tiiaad71	0	0	
iiaad72	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,270000011	4	24	0	0	1	1	1	1	1	tiiaad72	0	0	
iiaad73	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,280000001	4	24	0	0	1	1	1	1	1	tiiaad73	0	0	
iiaad74	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,289999992	4	24	0	0	1	1	1	1	1	tiiaad74	0	0	
iiaad75	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,300000012	4	24	0	0	1	1	1	1	1	tiiaad75	0	0	
iiaad76	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,25999999	4	25	0	0	1	1	1	1	1	tiiaad76	0	0	
iiaad77	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,270000011	4	25	0	0	1	1	1	1	1	tiiaad77	0	0	
iiaad78	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,280000001	4	25	0	0	1	1	1	1	1	tiiaad78	0	0	
iiaad79	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,289999992	4	25	0	0	1	1	1	1	1	tiiaad79	0	0	
iiaad80	1	4009AF	120	Стихийный Великий Браслет	9	0	12	00001	1	-1	0	1	1000	0	0	0	0	20000	0	1	4	4	4	4	12	0,5	7	0,300000012	4	25	0	0	1	1	1	1	1	tiiaad80	0	0	
iicsa01	1	A00947	157	Кольцо Новичка	9	0	12	11111	1	-1	0	0	1	0	0	0	0	20000	0	1	4	4	4	4	5	0,150000006	0	0	0	0	0	0	1	0	0	1	1	tiicsa01	1	0	
iixqu01	1	4009AF	159	Кольцо Новуса	9	0	12	11111	1	-1	0	1	100	0	0	0	0	20000	0	1	3	3	3	3	6	0,100000001	7	0,100000001	0	0	0	0	1	0	0	1	1	tiixqu01	0	0	
iibrz01	1	4009AF	161	Кольцо Коммерциализации RFO	9	0	12	11111	1	-1	0	1	1	0	0	0	0	1200	0	1	0	0	0	0	1	0,050000001	5	0,050000001	0	0	0	0	1	0	0	1	1	tiibrz01	0	0	
iibev01	1	70095F	162	Браслет Победителя А	9	0	12	11000	1	-1	0	0	0	0	0	0	0	500	0	1	0	0	0	0	6	0,300000012	7	0,300000012	0	0	0	0	1	0	0	0	1	tiibev01	0	0	
iiaev01	1	4009AF	163	Браслет Победителя В	9	0	12	00001	1	-1	0	0	0	0	0	0	0	500	0	1	0	0	0	0	6	0,300000012	7	0,300000012	0	0	0	0	1	0	0	0	1	tiiaev01	0	0	
iibev02	1	70095F	162	Браслет Победителя А	9	0	12	11000	1	-1	0	0	0	0	0	0	0	500	0	1	0	0	0	0	6	0,300000012	4	25	0	0	0	0	1	0	0	0	1	tiibev02	0	0	
iiaev02	1	4009AF	163	Браслет Победителя В	9	0	12	00001	1	-1	0	0	0	0	0	0	0	500	0	1	0	0	0	0	6	0,300000012	4	25	0	0	0	0	1	0	0	0	1	tiiaev02	0	0	
iibhh01	1	70095F	178	Туманное Кольцо 	9	7	10	11000	1	-1	0	0	500000	0	0	0	0	20	0	1	1	1	1	1	6	0,209999993	7	0,209999993	0	0	0	0	1	1	1	1	1	tiibhh01	0	0	
iibhh02	1	70095F	178	Туманное Кольцо 	9	7	10	11000	1	-1	0	0	1000000	0	0	0	0	20	0	1	1	1	1	1	6	0,219999999	7	0,219999999	0	0	0	0	1	1	1	1	1	tiibhh02	0	0	
iibhh03	1	70095F	178	Туманное Кольцо 	9	7	10	11000	1	-1	0	0	1500000	0	0	0	0	20	0	1	1	1	1	1	6	0,230000004	7	0,230000004	0	0	0	0	1	1	1	1	1	tiibhh03	0	0	
iibhh04	1	70095F	178	Туманное Кольцо 	9	7	10	11000	1	-1	0	0	2000000	0	0	0	0	20	0	1	1	1	1	1	6	0,239999995	7	0,239999995	0	0	0	0	1	1	1	1	1	tiibhh04	0	0	
iibhh05	1	70095F	178	Туманное Кольцо 	9	7	10	11000	1	-1	0	0	2500000	0	0	0	0	20	0	1	1	1	1	1	6	0,25	7	0,25	0	0	0	0	1	1	1	1	1	tiibhh05	0	0	
iibhg01	1	70095F	179	Кольцо Памяти 	9	7	10	11000	1	-1	0	0	500000	0	0	0	0	20	0	1	4	0	0	0	6	0,209999993	3	16	0	0	0	0	1	1	1	1	1	tiibhg01	0	0	
iibhg02	1	70095F	179	Кольцо Памяти 	9	7	10	11000	1	-1	0	0	1000000	0	0	0	0	20	0	1	4	0	0	0	6	0,219999999	3	17	0	0	0	0	1	1	1	1	1	tiibhg02	0	0	
iibhg03	1	70095F	179	Кольцо Памяти 	9	7	10	11000	1	-1	0	0	1500000	0	0	0	0	20	0	1	4	0	0	0	6	0,230000004	3	18	0	0	0	0	1	1	1	1	1	tiibhg03	0	0	
iibhg04	1	70095F	179	Кольцо Памяти 	9	7	10	11000	1	-1	0	0	2000000	0	0	0	0	20	0	1	4	0	0	0	6	0,239999995	3	19	0	0	0	0	1	1	1	1	1	tiibhg04	0	0	
iibhg05	1	70095F	179	Кольцо Памяти 	9	7	10	11000	1	-1	0	0	2500000	0	0	0	0	20	0	1	4	0	0	0	6	0,25	3	20	0	0	0	0	1	1	1	1	1	tiibhg05	0	0	
iibhq01	1	70095F	180	Кольцо Королевы 	9	7	10	11000	1	-1	0	0	500000	0	0	0	0	20	0	1	0	0	0	0	6	0,25999999	17	0,01	0	0	0	0	1	1	1	1	1	tiibhq01	0	0	
iibhq02	1	70095F	180	Кольцо Королевы 	9	7	10	11000	1	-1	0	0	1000000	0	0	0	0	20	0	1	0	0	0	0	6	0,270000011	17	0,02	0	0	0	0	1	1	1	1	1	tiibhq02	0	0	
iibhq03	1	70095F	180	Кольцо Королевы 	9	7	10	11000	1	-1	0	0	1500000	0	0	0	0	20	0	1	0	0	0	0	6	0,280000001	17	0,029999999	0	0	0	0	1	1	1	1	1	tiibhq03	0	0	
iibhq04	1	70095F	180	Кольцо Королевы 	9	7	10	11000	1	-1	0	0	2000000	0	0	0	0	20	0	1	0	0	0	0	6	0,289999992	17	0,039999999	0	0	0	0	1	1	1	1	1	tiibhq04	0	0	
iibhq05	1	70095F	180	Кольцо Королевы 	9	7	10	11000	1	-1	0	0	2500000	0	0	0	0	20	0	1	0	0	0	0	6	0,300000012	17	0,050000001	0	0	0	0	1	1	1	1	1	tiibhq05	0	0	
iibhb01	1	70095F	181	Кольцо Баал-Хамона 	9	7	10	11000	1	-1	0	0	500000	0	0	0	0	20	0	1	0	0	0	0	6	0,209999993	4	16	0	0	0	0	1	1	1	1	1	tiibhb01	0	0	
iibhb02	1	70095F	181	Кольцо Баал-Хамона 	9	7	10	11000	1	-1	0	0	1000000	0	0	0	0	20	0	1	0	0	0	0	6	0,219999999	4	17	0	0	0	0	1	1	1	1	1	tiibhb02	0	0	
iibhb03	1	70095F	181	Могущественное кольцо Баал-Хамона 	9	7	10	11000	1	-1	0	0	1500000	0	0	0	0	20	0	1	0	0	0	0	6	0,230000004	4	18	0	0	0	0	1	1	1	1	1	tiibhb03	0	0	
iibhb04	1	70095F	181	Могущественное кольцо Баал-Хамона 	9	7	10	11000	1	-1	0	0	2000000	0	0	0	0	20000	0	1	0	0	0	0	6	0,239999995	4	19	0	0	0	0	1	1	1	1	1	tiibhb04	0	0	
iibhb05	1	70095F	181	Могущественное кольцо Баал-Хамона 	9	7	10	11000	1	-1	0	0	2500000	0	0	0	0	20000	0	1	0	0	0	0	6	0,25	4	20	0	0	0	0	1	1	1	1	1	tiibhb05	0	0	
iichh01	1	800973	178	Туманное Кольцо 	9	7	10	00110	1	-1	0	0	500000	0	0	0	0	20000	0	1	0	1	1	1	6	0,209999993	7	0,209999993	0	0	0	0	1	1	1	1	1	tiichh01	0	0	
iichh02	1	800973	178	Туманное Кольцо 	9	7	10	00110	1	-1	0	0	1000000	0	0	0	0	20000	0	1	0	1	1	1	6	0,219999999	7	0,219999999	0	0	0	0	1	1	1	1	1	tiichh02	0	0	
iichh03	1	800973	178	Туманное Кольцо 	9	7	10	00110	1	-1	0	0	1500000	0	0	0	0	20000	0	1	0	1	1	1	6	0,230000004	7	0,230000004	0	0	0	0	1	1	1	1	1	tiichh03	0	0	
iichh04	1	800973	178	Туманное Кольцо 	9	7	10	00110	1	-1	0	0	2000000	0	0	0	0	20000	0	1	0	1	1	1	6	0,239999995	7	0,239999995	0	0	0	0	1	1	1	1	1	tiichh04	0	0	
iichh05	1	800973	178	Туманное Кольцо 	9	7	10	00110	1	-1	0	0	2500000	0	0	0	0	20000	0	1	0	1	1	1	6	0,25	7	0,25	0	0	0	0	1	1	1	1	1	tiichh05	0	0	
iichg01	1	800973	179	Кольцо Памяти 	9	7	10	00110	1	-1	0	0	500000	0	0	0	0	20000	0	1	3	0	0	0	6	0,209999993	3	16	0	0	0	0	1	1	1	1	1	tiichg01	0	0	
iichg02	1	800973	179	Кольцо Памяти 	9	7	10	00110	1	-1	0	0	1000000	0	0	0	0	20000	0	1	3	0	0	0	6	0,219999999	3	17	0	0	0	0	1	1	1	1	1	tiichg02	0	0	
iichg03	1	800973	179	Кольцо Памяти 	9	7	10	00110	1	-1	0	0	1500000	0	0	0	0	20000	0	1	3	0	0	0	6	0,230000004	3	18	0	0	0	0	1	1	1	1	1	tiichg03	0	0	
iichg04	1	800973	179	Кольцо Памяти 	9	7	10	00110	1	-1	0	0	2000000	0	0	0	0	20000	0	1	3	0	0	0	6	0,239999995	3	19	0	0	0	0	1	1	1	1	1	tiichg04	0	0	
iichg05	1	800973	179	Кольцо Памяти 	9	7	10	00110	1	-1	0	0	2500000	0	0	0	0	20000	0	1	3	0	0	0	6	0,25	3	20	0	0	0	0	1	1	1	1	1	tiichg05	0	0	
iichq01	1	800973	180	Кольцо Королевы 	9	7	10	00110	1	-1	0	0	500000	0	0	0	0	20000	0	1	0	0	0	0	6	0,25999999	17	0,01	0	0	0	0	1	1	1	1	1	tiichq01	0	0	
iichq02	1	800973	180	Кольцо Королевы 	9	7	10	00110	1	-1	0	0	1000000	0	0	0	0	20000	0	1	0	0	0	0	6	0,270000011	17	0,02	0	0	0	0	1	1	1	1	1	tiichq02	0	0	
iichq03	1	800973	180	Кольцо Королевы 	9	7	10	00110	1	-1	0	0	1500000	0	0	0	0	20000	0	1	0	0	0	0	6	0,280000001	17	0,029999999	0	0	0	0	1	1	1	1	1	tiichq03	0	0	
iichq04	1	800973	180	Кольцо Королевы 	9	7	10	00110	1	-1	0	0	2000000	0	0	0	0	20000	0	1	0	0	0	0	6	0,289999992	17	0,039999999	0	0	0	0	1	1	1	1	1	tiichq04	0	0	
iichq05	1	800973	180	Кольцо Королевы 	9	7	10	00110	1	-1	0	0	2500000	0	0	0	0	20000	0	1	0	0	0	0	6	0,300000012	17	0,050000001	0	0	0	0	1	1	1	1	1	tiichq05	0	0	
iichb01	1	800973	181	Кольцо Баал-Хамона 	9	7	10	00110	1	-1	0	0	500000	0	0	0	0	20000	0	1	0	0	0	0	6	0,209999993	4	16	0	0	0	0	1	1	1	1	1	tiichb01	0	0	
iichb02	1	800973	181	Кольцо Баал-Хамона 	9	7	10	00110	1	-1	0	0	1000000	0	0	0	0	20000	0	1	0	0	0	0	6	0,219999999	4	17	0	0	0	0	1	1	1	1	1	tiichb02	0	0	
iichb03	1	800973	181	Могущественное кольцо Баал-Хамона 	9	7	10	00110	1	-1	0	0	1500000	0	0	0	0	20000	0	1	0	0	0	0	6	0,230000004	4	18	0	0	0	0	1	1	1	1	1	tiichb03	0	0	
iichb04	1	800973	181	Могущественное кольцо Баал-Хамона 	9	7	10	00110	1	-1	0	0	2000000	0	0	0	0	20000	0	1	0	0	0	0	6	0,239999995	4	19	0	0	0	0	1	1	1	1	1	tiichb04	0	0	
iichb05	1	800973	181	Могущественное кольцо Баал-Хамона 	9	7	10	00110	1	-1	0	0	2500000	0	0	0	0	20000	0	1	0	0	0	0	6	0,25	4	20	0	0	0	0	1	1	1	1	1	tiichb05	0	0	
iiahh01	1	4009AF	178	Туманный Браслет 	9	7	10	00001	1	-1	0	0	500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,25999999	7	0,25999999	0	0	0	0	1	1	1	1	1	tiiahh01	0	0	
iiahh02	1	4009AF	178	Туманный Браслет 	9	7	10	00001	1	-1	0	0	1000000	0	0	0	0	20000	0	1	2	2	2	2	6	0,270000011	7	0,270000011	0	0	0	0	1	1	1	1	1	tiiahh02	0	0	
iiahh03	1	4009AF	178	Туманный Браслет 	9	7	10	00001	1	-1	0	0	1500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,280000001	7	0,280000001	0	0	0	0	1	1	1	1	1	tiiahh03	0	0	
iiahh04	1	4009AF	178	Туманный Браслет 	9	7	10	00001	1	-1	0	0	2000000	0	0	0	0	20000	0	1	2	2	2	2	6	0,289999992	7	0,289999992	0	0	0	0	1	1	1	1	1	tiiahh04	0	0	
iiahh05	1	4009AF	178	Туманный Браслет 	9	7	10	00001	1	-1	0	0	2500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,300000012	7	0,300000012	0	0	0	0	1	1	1	1	1	tiiahh05	0	0	
iiahg01	1	4009AF	179	Браслет Памяти 	9	7	10	00001	1	-1	0	0	500000	0	0	0	0	20000	0	1	6	0	0	0	6	0,25999999	3	21	0	0	0	0	1	1	1	1	1	tiiahg01	0	0	
iiahg02	1	4009AF	179	Браслет Памяти 	9	7	10	00001	1	-1	0	0	1000000	0	0	0	0	20000	0	1	6	0	0	0	6	0,270000011	3	22	0	0	0	0	1	1	1	1	1	tiiahg02	0	0	
iiahg03	1	4009AF	179	Браслет Памяти 	9	7	10	00001	1	-1	0	0	1500000	0	0	0	0	20000	0	1	6	0	0	0	6	0,280000001	3	23	0	0	0	0	1	1	1	1	1	tiiahg03	0	0	
iiahg04	1	4009AF	179	Браслет Памяти 	9	7	10	00001	1	-1	0	0	2000000	0	0	0	0	20000	0	1	6	0	0	0	6	0,289999992	3	24	0	0	0	0	1	1	1	1	1	tiiahg04	0	0	
iiahg05	1	4009AF	179	Браслет Памяти 	9	7	10	00001	1	-1	0	0	2500000	0	0	0	0	20000	0	1	6	0	0	0	6	0,300000012	3	25	0	0	0	0	1	1	1	1	1	tiiahg05	0	0	
iiahq01	1	4009AF	180	Браслет Королевы 	9	7	10	00001	1	-1	0	0	500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,25999999	17	0,01	0	0	0	0	1	1	1	1	1	tiiahq01	0	0	
iiahq02	1	4009AF	180	Браслет Королевы 	9	7	10	00001	1	-1	0	0	1000000	0	0	0	0	20000	0	1	2	2	2	2	6	0,270000011	17	0,02	0	0	0	0	1	1	1	1	1	tiiahq02	0	0	
iiahq03	1	4009AF	180	Браслет Королевы 	9	7	10	00001	1	-1	0	0	1500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,280000001	17	0,029999999	0	0	0	0	1	1	1	1	1	tiiahq03	0	0	
iiahq04	1	4009AF	180	Браслет Королевы 	9	7	10	00001	1	-1	0	0	2000000	0	0	0	0	20000	0	1	2	2	2	2	6	0,289999992	17	0,039999999	0	0	0	0	1	1	1	1	1	tiiahq04	0	0	
iiahq05	1	4009AF	180	Браслет Королевы 	9	7	10	00001	1	-1	0	0	2500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,300000012	17	0,050000001	0	0	0	0	1	1	1	1	1	tiiahq05	0	0	
iiahb01	1	4009AF	181	Браслет Баал-Хамона 	9	7	10	00001	1	-1	0	0	500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,25999999	4	21	0	0	0	0	1	1	1	1	1	tiiahb01	0	0	
iiahb02	1	4009AF	181	Браслет Баал-Хамона 	9	7	10	00001	1	-1	0	0	1000000	0	0	0	0	20000	0	1	2	2	2	2	6	0,270000011	4	22	0	0	0	0	1	1	1	1	1	tiiahb02	0	0	
iiahb03	1	4009AF	181	Могущественный браслет Баал-Хамона 	9	7	10	00001	1	-1	0	0	1500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,280000001	4	23	0	0	0	0	1	1	1	1	1	tiiahb03	0	0	
iiahb04	1	4009AF	181	Могущественный браслет Баал-Хамона 	9	7	10	00001	1	-1	0	0	2000000	0	0	0	0	20000	0	1	2	2	2	2	6	0,289999992	4	24	0	0	0	0	1	1	1	1	1	tiiahb04	0	0	
iiahb05	1	4009AF	181	Могущественный браслет Баал-Хамона 	9	7	10	00001	1	-1	0	0	2500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,300000012	4	25	0	0	0	0	1	1	1	1	1	tiiahb05	0	0	
iibna01	1	70095F	182	Кольцо Зверя 	9	0	10	11000	1	-1	0	0	250000	0	0	0	0	20000	0	1	2	2	2	2	6	0,200000003	17	0,02	3	10	0	0	1	1	1	1	1	tiibna01	0	0	
iibna02	1	70095F	182	Кольцо Зверя 	9	0	10	11000	1	-1	0	0	500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,209999993	17	0,039999999	3	12	0	0	1	1	1	1	1	tiibna02	0	0	
iibna03	1	70095F	182	Кольцо Зверя 	9	0	10	11000	1	-1	0	0	750000	0	0	0	0	20000	0	1	2	2	2	2	6	0,219999999	17	0,059999999	3	15	0	0	1	1	1	1	1	tiibna03	0	0	
iibna04	1	70095F	183	Кольцо Ярости 	9	0	10	11000	1	-1	0	0	250000	0	0	0	0	20000	0	1	2	2	2	2	6	0,219999999	3	16	20	10	0	0	1	1	1	1	1	tiibna04	0	0	
iibna05	1	70095F	183	Кольцо Ярости 	9	0	10	11000	1	-1	0	0	500000	0	0	0	0	20000	0	1	2	2	2	2	6	0,239999995	3	18	20	12	0	0	1	1	1	1	1	tiibna05	0	0	
iibna06	1	70095F	183	Кольцо Ярости 	9	0	10	11000	1	-1	0	0	750000	0	0	0	0	20000	0	1	2	2	2	2	6	0,25999999	3	20	20	15	0	0	1	1	1	1	1	tiibna06	0	0	
